"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
15718,110707808.299309,0,0,FALSE,0,0,19422,"CHN","Daiyun Shan (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
15719,40342632.0322395,0,0,FALSE,0,0,19422,"CHN","Daiyun Shan (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
15720,138628573.430172,0,0,FALSE,0,0,19422,"CHN","Daiyun Shan (nn)",NA,NA,NA,"no overlaps btwn PAs and range"
