"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
22213,44131112678.8628,22487561075.0856,1979,FALSE,1,"11859","BRA","Serra do Imeri","BRA",TRUE,"11733;11838;11859;11862;11932;19312;19313",TRUE,"",0.509562521994972
22213,44131112678.8628,13333064525.8341,1989,FALSE,1,"11859","BRA","Serra do Imeri","BRA",TRUE,"11733;11838;11859;11862;11932;19312;19313",TRUE,"",0.302123914773175
22213,44131112678.8628,7522059368.12797,1990,FALSE,2,"11859","BRA","Serra do Imeri","BRA",TRUE,"11733;11838;11859;11862;11932;19312;19313",TRUE,"",0.170447988086436
