"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note"
22587,99742233.6496051,0,0,FALSE,0,0,11343,"MMR","Gangaw Range",NA,NA,NA,"no overlaps btwn PAs and range"
