"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
6709,50647329549.1206,3104362.68896484,1984,FALSE,1,"14183","NAM","Naukluft Mountains","NAM",TRUE,"14183;15574;15580;18128;18137;18270;20040",TRUE,"",6.12937091965344e-05
6709,50647329549.1206,50544360750.9742,1986,FALSE,1,"14183","NAM","Naukluft Mountains","NAM",TRUE,"14183;15574;15580;18128;18137;18270;20040",TRUE,"",0.997966945166446
