"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
16080,513129303.489037,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","PRK",0
16548,4714194314.25471,216655449.57464,1976,FALSE,1,"11214","PRK;RUS;CHN","Changbai Mountains","RUS",0.0459581076069607
16548,4714194314.25471,294963364.707764,1990,FALSE,1,"11214","PRK;RUS;CHN","Changbai Mountains","RUS",0.0625691995376301
45742,628343983.592006,283692506.748171,1978,FALSE,1,"11214","PRK;RUS;CHN","Changbai Mountains","RUS",0.451492357938097
15357,519133321.546568,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15361,317404931.642142,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15370,187055125.360307,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15371,1026323565.88965,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15381,475163637.777503,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15382,1006653243.03982,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15384,2552554665.68976,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15385,37846667.9057537,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15390,274357366.898649,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15391,687943246.113645,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15392,273001836.458031,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15398,125990333.354976,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
15380,77276372.8618393,0,0,FALSE,0,"11214","PRK;RUS;CHN","Changbai Mountains","CHN",0
