"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
6135,2935304033.15326,2113204387.63142,2005,FALSE,2,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","CMR",0.719926918562268
6136,1838554853.56954,10941599.9618264,1990,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","CMR",0.00595119582131767
6136,1838554853.56954,1804802774.11934,2001,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","CMR",0.981642060129635
6304,12356600557.5555,1244026567.74598,1962,FALSE,2,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.10067708848817
6304,12356600557.5555,6392496954.42699,1966,FALSE,5,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.517334595761315
6304,12356600557.5555,NA,1986,FALSE,2,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",NA
6304,12356600557.5555,2355055959.51552,1998,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.190590927378932
6304,12356600557.5555,907128056.910265,2002,FALSE,2,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.0734124286598875
6304,12356600557.5555,39007197.6433417,2017,FALSE,8,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.00315679036978263
6305,4947726076.16448,4937068510.54793,2002,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.997845966924505
6307,7529696712.38996,7518492835.51563,2002,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.998512041413847
6310,2298894194.65311,119207203.296708,2002,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0.0518541495184798
6381,1939323115.75987,1939274755.54941,1990,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GNQ",0.999975063355832
6382,692841504.120547,692815683.746089,2000,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GNQ",0.999962732638989
24252,4205521080.07369,239878257.135186,2002,FALSE,1,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","COG",0.0570388906791504
29692,9724679.72427489,0,0,FALSE,0,"19261","AGO;COD;CAF;COG;CMR;GAB;GNQ","Lower Guinea Swell","GAB",0
