"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1657,1083469118.16103,2591697.25445675,1918,FALSE,1,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",0.00239203610976529
1657,1083469118.16103,50.198693378048,1987,FALSE,1,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",4.63314482495356e-08
1657,1083469118.16103,922123004.809049,1994,FALSE,1,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",0.851083791270546
1657,1083469118.16103,58239.9528910071,1996,FALSE,1,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",5.37532190948436e-05
1657,1083469118.16103,3243823.45436883,2000,FALSE,4,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",0.00299392331539135
1657,1083469118.16103,670371.112062879,2003,FALSE,3,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",0.000618726552354991
1657,1083469118.16103,0.445606399937923,2006,FALSE,2,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",4.11277435109777e-10
1657,1083469118.16103,1.02899946341495e-06,2014,FALSE,2,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",9.49726619953379e-16
1657,1083469118.16103,1.220571556462,2015,FALSE,3,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",1.1265402363601e-09
1657,1083469118.16103,3.09018537336669e-06,2019,FALSE,1,"20036","ESP","Montañas de Crémenes y Sabero","ESP",TRUE,"12786;14957;17872;17873;20035;20036",TRUE,"",2.85212132175179e-15
