"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
15898,396225186.081154,29746295.8139776,1933,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.0750742175382182
15898,396225186.081154,184011314.876917,1950,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.464410949482721
15898,396225186.081154,4174657.64375603,1984,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.0105360734006974
15898,396225186.081154,0.445412824781095,2000,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",1.12414061606338e-09
15899,1409452475.28745,843915227.530868,2013,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.59875394334155
15900,1462865154.24362,1002041242.15683,1985,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.684985379035115
15900,1462865154.24362,0.00012144073843956,1994,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",8.30156751545232e-14
15901,7869778055.23023,14307148.9545061,1983,FALSE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.00181798633380742
15901,7869778055.23023,7557418866.59719,1987,FALSE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.960309021875726
15902,5160183701.24468,1294062747.2245,2009,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.250778426146411
15904,1075180243.61261,835918140.715933,1968,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.777467913572559
15905,7531988134.81817,0,0,FALSE,0,"12748","IDN;MYS;BRN","Borneo","IDN",0
15908,8450119213.05548,1272830170.93412,2004,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.150628664382342
15910,979700897.588359,0,0,FALSE,0,"12748","IDN;MYS;BRN","Borneo","IDN",0
15911,1232132430.95425,0,0,FALSE,0,"12748","IDN;MYS;BRN","Borneo","IDN",0
15912,837265708.03734,373246233.684909,2004,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.445791855682048
15916,2152199482.09463,4776217.85100528,2016,FALSE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.00221922637317839
15917,568486918.589022,5534009.11706921,1992,FALSE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.00973462877704303
15918,13490044639.8074,11620406782.7628,2017,TRUE,1,"12748","IDN;MYS;BRN","Borneo","IDN",0.861406103021519
15920,3556174508.29534,0,0,FALSE,0,"12748","IDN;MYS;BRN","Borneo","IDN",0
16001,377158276.185533,43073581.0767534,1957,FALSE,2,"12748","IDN;MYS;BRN","Borneo","MYS",0.114205583693899
16002,657948216.543539,0,0,FALSE,0,"12748","IDN;MYS;BRN","Borneo","MYS",0
16006,1441251036.14618,1014989.79247208,1948,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.000704242194466065
16006,1441251036.14618,1886788.07632436,1953,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.00130913215602572
16006,1441251036.14618,167815.241754547,1984,FALSE,2,"12748","IDN;MYS;BRN","Borneo","MYS",0.000116437204585312
16006,1441251036.14618,416369.629607186,2013,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.00028889459168788
16011,1952174434.55605,1392749919.8621,1984,FALSE,3,"12748","IDN;MYS;BRN","Borneo","MYS",0.713435180385832
16011,1952174434.55605,123902.23406148,1992,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",6.34688334547608e-05
16012,2331135893.35379,426514485.322026,1980,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.182964230673143
16012,2331135893.35379,4158948.67654495,1984,FALSE,3,"12748","IDN;MYS;BRN","Borneo","MYS",0.00178408675719093
16019,795124679.682891,630210219.372807,1964,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.792592954886201
16019,795124679.682891,19187.3989275955,1984,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",2.41313084826492e-05
16019,795124679.682891,4765.69648176432,2000,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",5.9936467871491e-06
16022,1664031354.46376,31964435.2355615,1978,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.0192090342227128
16022,1664031354.46376,157695817.707903,1992,FALSE,2,"12748","IDN;MYS;BRN","Borneo","MYS",0.094767335534204
16025,623082460.610185,91309816.3501623,1984,TRUE,5,"12748","IDN;MYS;BRN","Borneo","MYS",0.146545316426886
16026,988242356.161967,609528946.779816,1983,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.616780836177717
16042,1351721213.07101,1083444137.70111,1984,FALSE,4,"12748","IDN;MYS;BRN","Borneo","MYS",0.801529285198981
16042,1351721213.07101,87939551.4163067,1992,FALSE,2,"12748","IDN;MYS;BRN","Borneo","MYS",0.0650574619721433
16045,758419529.327901,271964974.119147,1979,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.358594371060246
16045,758419529.327901,442637123.647215,1992,FALSE,2,"12748","IDN;MYS;BRN","Borneo","MYS",0.583630967466611
16046,108893207.820272,8716158.66834271,1960,FALSE,1,"12748","IDN;MYS;BRN","Borneo","MYS",0.0800431803122994
