"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
3264,2549459.32090545,100224.448834711,1992,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.039312040797386
3264,2549459.32090545,89.3768111169338,2018,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",3.50571630557303e-05
3271,284227751.960161,171463.55317321,1986,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.000603261124189039
3271,284227751.960161,414926.038877927,1991,FALSE,17,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.00145983647274558
3271,284227751.960161,37837715.122078,1992,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.13312463283804
3271,284227751.960161,2168504.88454681,1994,FALSE,9,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.00762946218161962
3271,284227751.960161,0.0823038396420088,2003,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",2.89570033448194e-10
3271,284227751.960161,0.00272655487060547,2004,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",9.59285239320205e-12
3271,284227751.960161,368.272982789989,2005,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",1.29569677925612e-06
3271,284227751.960161,0.0360692849718888,2007,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",1.26902755706081e-10
3271,284227751.960161,5493271.30172727,2009,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.019327005416759
3271,284227751.960161,6982580.59286945,2010,FALSE,59,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.0245668501570113
3271,284227751.960161,6739807.46608284,2018,FALSE,41,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",0.0237127001835751
3271,284227751.960161,0.00109638516716115,2019,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",TRUE,"11448","",3.8574177208242e-12
3272,158473942.981239,528581.993805947,1991,FALSE,5,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.00333545050916367
3272,158473942.981239,119116.869921,1994,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.000751649562572579
3272,158473942.981239,26699.1402845979,2001,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.000168476531739724
3272,158473942.981239,350808.642388963,2003,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.00221366765910844
3272,158473942.981239,27878.6180844982,2007,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.000175919255620457
3272,158473942.981239,742673.507966992,2010,FALSE,12,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.00468640770839478
3272,158473942.981239,6066363.15747213,2018,FALSE,23,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.0382798777095507
3273,251741555.995251,2936.28366469219,2008,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",1.16638814481133e-05
3273,251741555.995251,1586473.40884988,2010,FALSE,38,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.00630199254381269
3273,251741555.995251,1654247.98638574,2017,FALSE,30,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.00657121538732743
3273,251741555.995251,19748743.7003707,2018,FALSE,76,"11448","CHE;DEU;FRA","Jura Mountains","CHE",FALSE,"11448","",0.0784484850834212
3564,5998127.14991951,2588894.85605942,1979,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","DEU",TRUE,"11448","",0.431617201728403
3564,5998127.14991951,2504950.12379487,1987,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","DEU",TRUE,"11448","",0.417622044545769
3564,5998127.14991951,904177.784972895,2007,FALSE,3,"11448","CHE;DEU;FRA","Jura Mountains","DEU",TRUE,"11448","",0.150743350778255
2258,56390711.6470039,54421748.2600252,1986,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.965083551360301
2258,56390711.6470039,663331.965934068,2005,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.0117631423076625
2258,56390711.6470039,0.0152142885258114,2007,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",2.69801321555404e-10
2259,22044785.9160662,22044785.9160662,1986,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",1
2260,18480822.0605332,18480822.0605332,1986,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",1
2402,5827237.42884791,226613.205302668,1987,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.0388886171311319
2402,5827237.42884791,568168.580396891,2004,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.0975022190762565
2402,5827237.42884791,33178.0059585571,2013,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.0056936080541885
2402,5827237.42884791,53290.8313774003,2015,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.00914512786343363
2402,5827237.42884791,147065.786899626,2017,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",0.025237651407779
2402,5827237.42884791,0.0101811345294524,2018,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",FALSE,"11448","",1.74716315471383e-09
2407,12977068.9001836,179880.803778172,1984,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.0138614355184341
2407,12977068.9001836,541238.435153186,1990,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.041707294560602
2407,12977068.9001836,413717.791810118,1999,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.0318806808372778
2407,12977068.9001836,3928857.1918645,2003,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.30275382076525
2407,12977068.9001836,2203672.99579419,2004,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.169812845469519
2407,12977068.9001836,0.000293493270874023,2010,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",2.26162990372865e-11
2407,12977068.9001836,33925.3195549846,2015,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.00261425132408016
2407,12977068.9001836,431658.231498718,2018,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.033263153245076
2408,116828636.581885,103960571.834558,1986,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.889855217660543
2408,116828636.581885,136.459711963544,1987,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",1.16803307781393e-06
2408,116828636.581885,2808393.68923811,1993,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.0240385728311544
2408,116828636.581885,425786.694001079,1994,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.003644540469345
2408,116828636.581885,2024937.64808686,2004,FALSE,2,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.017332545404376
2408,116828636.581885,1259913.92561921,2005,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.0107842902432243
2408,116828636.581885,9.92747111106291,2006,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",8.49746380811761e-08
2408,116828636.581885,4742866.81978772,2007,FALSE,1,"11448","CHE;DEU;FRA","Jura Mountains","FRA",TRUE,"11448","",0.0405967831051718
