"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
14269,480083.174186181,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14270,1899792.90815093,140658.594788447,1994,FALSE,1,"14466","TWN","Taiwan","TWN",0.0740389092858283
14271,1916605.41603655,471839.132520199,1986,FALSE,1,"14466","TWN","Taiwan","TWN",0.246184805997231
14272,6289858.01819736,1604506.33246993,1993,FALSE,1,"14466","TWN","Taiwan","TWN",0.255094205279021
14272,6289858.01819736,0.820609280575565,1997,FALSE,1,"14466","TWN","Taiwan","TWN",1.30465469681738e-07
14273,9779511.14991984,2289898.4559953,1986,FALSE,1,"14466","TWN","Taiwan","TWN",0.234152650463932
14273,9779511.14991984,1412847.840462,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.14447019066731
14275,5557076.59772348,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14276,81698797.8662545,78820630.4300106,1992,FALSE,1,"14466","TWN","Taiwan","TWN",0.964770994048706
14276,81698797.8662545,284041.750453244,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.00347669436848063
14278,777797100.53327,765998763.151742,1992,FALSE,1,"14466","TWN","Taiwan","TWN",0.984831085930459
14279,2827845.35856785,2744763.57830739,2004,FALSE,2,"14466","TWN","Taiwan","TWN",0.970620111878205
14280,155670014.407714,14601807.5812945,1992,FALSE,1,"14466","TWN","Taiwan","TWN",0.093799744522738
14280,155670014.407714,4121319.53749868,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.0264747167473408
14281,28653025.7265632,22661724.4617493,1995,FALSE,1,"14466","TWN","Taiwan","TWN",0.790901619885136
14281,28653025.7265632,688771.936341421,1998,FALSE,1,"14466","TWN","Taiwan","TWN",0.0240383665904745
14283,61855808.6829686,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14285,23447795.6179978,13244814.0467736,2008,FALSE,1,"14466","TWN","Taiwan","TWN",0.564863932736059
14286,128575834.715024,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14287,25834870.0876655,263711.423089018,1986,FALSE,1,"14466","TWN","Taiwan","TWN",0.0102075768987483
14287,25834870.0876655,22029275.4963938,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.852695423729316
14288,1280399094.96227,1240066.57986116,1985,FALSE,1,"14466","TWN","Taiwan","TWN",0.000968500044041116
14288,1280399094.96227,1051204885.02368,2000,FALSE,3,"14466","TWN","Taiwan","TWN",0.820997835096611
14292,3159840.55506716,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14296,22689600.1214002,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14299,21248293.952428,70838.8142923727,2006,FALSE,1,"14466","TWN","Taiwan","TWN",0.00333385891831933
14300,95737871.478866,348564.965987869,1992,FALSE,1,"14466","TWN","Taiwan","TWN",0.0036408263585097
14300,95737871.478866,3656685.67115327,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.0381947667591553
14301,72716118.9372265,51940148.5388211,1992,FALSE,1,"14466","TWN","Taiwan","TWN",0.714286588695133
14301,72716118.9372265,310993.930393118,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.00427682245612681
14302,1058450700.45758,1028572954.9967,1985,FALSE,1,"14466","TWN","Taiwan","TWN",0.971772189816718
14302,1058450700.45758,2307062.52975166,2000,FALSE,5,"14466","TWN","Taiwan","TWN",0.00217965988284035
14304,947006988.317953,475479998.485072,1988,FALSE,1,"14466","TWN","Taiwan","TWN",0.50208710637881
14304,947006988.317953,4721054.20667383,1992,FALSE,1,"14466","TWN","Taiwan","TWN",0.00498523692529369
14304,947006988.317953,443274377.851903,2000,FALSE,4,"14466","TWN","Taiwan","TWN",0.468079310205762
14305,23710398.9743514,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14306,301042953.103155,288158181.927049,1984,FALSE,1,"14466","TWN","Taiwan","TWN",0.957199558922443
14306,301042953.103155,NA,1994,FALSE,1,"14466","TWN","Taiwan","TWN",NA
14308,1683617.59095506,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14309,20931936.1845344,18133261.0755407,2000,FALSE,1,"14466","TWN","Taiwan","TWN",0.866296405438997
14310,114144517.534705,47373.1042332649,1985,FALSE,1,"14466","TWN","Taiwan","TWN",0.000415027416615619
14310,114144517.534705,113760517.294781,2000,FALSE,3,"14466","TWN","Taiwan","TWN",0.996635841578571
14311,4854844.52564528,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14313,8816636.12642949,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14314,26257524.8287711,2114279.92080902,1996,FALSE,2,"14466","TWN","Taiwan","TWN",0.0805209148461832
14315,23432510.2718766,0,0,FALSE,0,"14466","TWN","Taiwan","TWN",0
14312,979524674.203377,974878508.636369,1986,FALSE,1,"14466","TWN","Taiwan","TWN",0.995256714109028
47196,113671931.522878,113671931.546731,1985,FALSE,1,"14466","TWN","Taiwan","TWN",1.00000000020984
