"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
361,334801874.028599,279444471.912508,1971,FALSE,1,"17839","PRT;ESP","Serra de Gerês","PRT",TRUE,"17839","",0.834656235791073
361,334801874.028599,50048395.3588965,1988,FALSE,1,"17839","PRT;ESP","Serra de Gerês","PRT",TRUE,"17839","",0.149486604589977
1959,2439137.42707853,0,0,FALSE,0,"17839","PRT;ESP","Serra de Gerês","ESP",NA,NA,"no pas overlapping kba",0
