"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
15019,3813475886.48078,6732024.01966125,1964,FALSE,2,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.0017653249214259
15019,3813475886.48078,150941.462201474,1976,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",3.95810716245984e-05
15019,3813475886.48078,18109391.8528184,1979,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.00474878887185791
15019,3813475886.48078,8726723.79864189,1980,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.00228839097411869
15019,3813475886.48078,1003551872.78535,1981,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.263159359770192
15019,3813475886.48078,5566345.5131439,1983,FALSE,3,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.00145965142532492
15019,3813475886.48078,571790232.31139,1995,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.14993938583392
15019,3813475886.48078,8852187.43358568,2001,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",0.00232129104709111
15019,3813475886.48078,1775.07426938239,2013,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",FALSE,"11398","",4.65474103474796e-07
15020,2884307.15589294,2701969.23734456,1985,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",TRUE,"11398","",0.936782766642641
45111,79948773.0968351,12999980.1453165,1981,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",TRUE,"11398","",0.162603872977147
45111,79948773.0968351,4180622.90496784,1983,FALSE,1,"11398","JPN","Hidaka Mountains","JPN",TRUE,"11398","",0.0522912703101049
