"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","note","percPA"
18381,141759047.71949,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
18400,61042144.6057555,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
18401,10554902.454936,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
45251,276906470.401126,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
18241,18613546.5565018,17794245.6779214,2012,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.955983623212618
24973,236978278.122098,115138.576629609,1976,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.000485861309914178
24973,236978278.122098,1092440.78320741,2012,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.00460987729282324
45257,1042617587.90653,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
18258,54317221.4714368,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
25016,328095502.462791,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
18242,66884028.2735804,32378062.018877,1978,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.484092583156606
18242,66884028.2735804,33258015.729879,2012,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.49724899334474
18389,83839647.4017244,1316308.7538619,1976,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.015700313570675
18389,83839647.4017244,103636.667695561,2012,FALSE,1,"14367","IND","Palani Hills","IND",TRUE,"14367","",0.00123612957481772
24982,89826387.5861881,15060851.5241159,2012,FALSE,1,"14367","IND","Palani Hills","IND",FALSE,"14367","",0.167666227361811
46906,25619354.946549,5991307.96041976,2012,FALSE,1,"14367","IND","Palani Hills","IND",FALSE,"14367","",0.233858657757767
46911,45024039.2984778,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
46910,60324517.0988834,23462794.7172388,2012,FALSE,1,"14367","IND","Palani Hills","IND",FALSE,"14367","",0.388942934740428
46908,22465538.9324866,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
46913,12746180.5820795,0,0,FALSE,0,"14367","IND","Palani Hills","IND",NA,NA,"no pas overlapping kba",0
