"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","percPA"
3358,2695505.89918375,319711.793689921,1964,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.118609198290657
3358,2695505.89918375,2368522.77597667,1988,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.87869322663842
3360,17799418.9120028,15887338.8714736,2004,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.892576266113958
3360,17799418.9120028,9950.04401802737,2006,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.000559009486052249
3360,17799418.9120028,1557.01297977714,2008,FALSE,1,"12457","DEU","Bohemian Massif","DEU",8.74754949852429e-05
3360,17799418.9120028,21769.098298157,2010,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.0012230229765241
3361,382204949.778642,1814162.54466709,1939,FALSE,2,"12457","DEU","Bohemian Massif","DEU",0.00474656999004796
3361,382204949.778642,236753541.071337,1970,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.619441326462296
3361,382204949.778642,128728.087179273,1973,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.000336803820185551
3361,382204949.778642,2476.64892457624,1981,FALSE,1,"12457","DEU","Bohemian Massif","DEU",6.47989756807339e-06
3361,382204949.778642,95244.7953504324,1993,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.000249198225730971
3361,382204949.778642,4114713.34793127,1998,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.0107657249083622
3361,382204949.778642,86598480.2594068,2001,FALSE,2,"12457","DEU","Bohemian Massif","DEU",0.226576030241265
3361,382204949.778642,48431412.4984521,2004,FALSE,5,"12457","DEU","Bohemian Massif","DEU",0.126715817067523
3365,156863584.512283,2174276.78437796,1973,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.0138609403268335
3365,156863584.512283,2693.91070134938,1983,FALSE,1,"12457","DEU","Bohemian Massif","DEU",1.71735888206637e-05
3365,156863584.512283,2901493.42095631,1986,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.0184969215766526
3365,156863584.512283,889040.145335704,1987,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.00566760059767784
3365,156863584.512283,1245268.4505285,1988,FALSE,2,"12457","DEU","Bohemian Massif","DEU",0.00793854389086074
3365,156863584.512283,29612221.1577115,1989,FALSE,2,"12457","DEU","Bohemian Massif","DEU",0.188776899685043
3365,156863584.512283,139.317805059254,1990,FALSE,1,"12457","DEU","Bohemian Massif","DEU",8.88146254546063e-07
3365,156863584.512283,3422656.92165713,1991,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.0218193211145772
3365,156863584.512283,1776724.64634927,1992,FALSE,1,"12457","DEU","Bohemian Massif","DEU",0.0113265590090487
