"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","mountain","terrestrial","marine","freshwater","original_area","kba_note","error_note","percPA"
18390,817845211.171255,218787930.365296,1977,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,817845211.17096,NA,"",0.267517529450303
18390,817845211.171255,51582516.5292522,1984,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,817845211.17096,NA,"",0.0630712460312383
18390,817845211.171255,469406928.458916,2012,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,817845211.17096,NA,"",0.573955709524383
18405,61731953.4992011,6909.26801544067,2012,FALSE,1,"14360","IND","Pothigai","IND",TRUE,"14360",1,1,0,0,362561398.693008,NA,"",0.000111923689820217
18256,160033753.136939,17264270.645854,1984,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,160033753.136975,NA,"",0.107878933708948
18256,160033753.136939,124632011.410168,2012,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,160033753.136975,NA,"",0.778785780919115
18253,78821275.1703225,1125161.38088523,1977,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,78821275.17035,NA,"",0.0142748436694776
18253,78821275.1703225,9074370.34397493,1983,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,78821275.17035,NA,"",0.1151259012794
18253,78821275.1703225,67465500.2928704,2012,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,78821275.17035,NA,"",0.855930079119961
18250,104331956.020376,28726005.5863845,1958,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,104331956.020089,NA,"",0.275332761716595
18250,104331956.020376,5170992.36794411,1977,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,104331956.020089,NA,"",0.0495628814524881
18250,104331956.020376,63916372.2672676,1983,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,104331956.020089,NA,"",0.612625073901467
18250,104331956.020376,5721054.88497636,2012,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,104331956.020089,NA,"",0.0548351157516785
18248,363289849.238885,215505546.046008,1984,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,363289849.239083,NA,"",0.593205525828772
18248,363289849.238885,135931579.317516,2012,FALSE,1,"14360","IND","Pothigai","IND",FALSE,"14360",1,1,0,1,363289849.239083,NA,"",0.37416839364574
24920,1048769.64352515,718780.969229525,2012,FALSE,1,"14360","IND","Pothigai","IND",TRUE,"14360",1,1,0,0,259478453.825296,"clipped by: 18246 ; clipped by: 18255 ;","",0.685356382754886
18246,101855047.784792,64359202.9064867,2012,FALSE,1,"14360","IND","Pothigai","IND",TRUE,"14360",1,1,0,0,317152536.895642,NA,"",0.631870528817287
22459,1001129094.81876,0,0,FALSE,0,"19342","MDG","Ankaratra Mountains (nn)","MDG",NA,NA,1,1,0,0,1001129094.81874,NA,"no overlaps btwn PAs and kbas in this range",0
47000,354282731.056148,0,0,FALSE,0,"19342","MDG","Ankaratra Mountains (nn)","MDG",NA,NA,1,0,0,0,816827375.66544,NA,"no overlaps btwn PAs and kbas in this range",0
45393,50264667.2172255,0,0,FALSE,0,"19342","MDG","Ankaratra Mountains (nn)","MDG",NA,NA,1,1,0,0,50264667.2172017,NA,"no overlaps btwn PAs and kbas in this range",0
22455,70321381.9137364,0,0,FALSE,0,"19342","MDG","Ankaratra Mountains (nn)","MDG",NA,NA,1,1,0,0,70321381.9137543,NA,"no overlaps btwn PAs and kbas in this range",0
45346,6252278.0216693,0,0,FALSE,0,"19342","MDG","Ankaratra Mountains (nn)","MDG",NA,NA,1,1,0,0,6252278.02166944,NA,"no overlaps btwn PAs and kbas in this range",0
45338,373680817.349045,0,0,FALSE,0,"19342","MDG","Ankaratra Mountains (nn)","MDG",NA,NA,1,1,0,0,373680817.349006,NA,"no overlaps btwn PAs and kbas in this range",0
47056,360496108.699357,34410390.3463778,1998,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,360496108.699353,NA,"",0.0954528759562147
47050,256155.275075394,0,0,FALSE,0,"18248","BRA","Serra do Cipó","BRA",NA,NA,1,1,0,0,256155.275107645,NA,"no pas overlapping this kba",0
20163,742442565.657663,314906017.578377,1984,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,742442565.657636,NA,"",0.424148657612902
20163,742442565.657663,380961447.3115,1990,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,742442565.657636,NA,"",0.513119081439034
20163,742442565.657663,0,2006,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,742442565.657636,NA,"",0
20163,742442565.657663,30129433.1334692,2007,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,742442565.657636,NA,"",0.0405815002090838
20163,742442565.657663,0,2012,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,742442565.657636,NA,"",0
20163,742442565.657663,932241.801072615,2013,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,742442565.657636,NA,"",0.00125564164043696
20162,73580546.4349483,73580545.0604065,1998,FALSE,2,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,73580546.4349118,NA,"",0.999999981319222
20161,149274998.443905,93545760.5426546,1994,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,149274998.443941,NA,"",0.626667302078769
20161,149274998.443905,49566421.9794572,1998,FALSE,1,"18248","BRA","Serra do Cipó","BRA",FALSE,"18248",1,1,0,0,149274998.443941,NA,"",0.332047713925003
6602,866475919.475207,866475250.870566,1962,FALSE,1,"12285","MDG","Isalo Massif","MDG",FALSE,"12285",1,1,0,1,866475919.474593,NA,"",0.999999228363274
6586,541134926.501394,436392062.546235,1997,FALSE,1,"12285","MDG","Isalo Massif","MDG",TRUE,"12285",1,1,0,1,562739372.003281,NA,"",0.80643854457454
29764,794910897.577089,8755673.92955515,1993,FALSE,1,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",0.0110146608333622
29764,794910897.577089,283419492.167839,1994,FALSE,2,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",0.356542466623253
29764,794910897.577089,104066.349800767,1996,FALSE,1,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",0.000130915741774285
29764,794910897.577089,2497658.9903574,1999,FALSE,1,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",0.00314206157944284
29764,794910897.577089,1619281.82544224,2003,FALSE,1,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",0.00203706079559088
29764,794910897.577089,6.63247448268178e-07,2006,FALSE,1,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",8.34367034456032e-16
29764,794910897.577089,5614396.42342898,2016,FALSE,3,"16552","USA","Inyo Mountains","USA",FALSE,"16552",1,1,0,0,794910897.577076,NA,"",0.0070629254681774
16278,553637524.40117,547546473.140186,1985,FALSE,1,"12946","MMR;THA","Karen Hills","MMR",FALSE,"12946",1,1,0,1,553637524.401202,NA,"",0.988998124237384
16279,5905837.96902815,0,0,FALSE,0,"12946","MMR;THA","Karen Hills","MMR",NA,NA,1,1,0,1,5905837.96899906,NA,"no pas overlapping this kba",0
31582,70410358.2473464,5706292.59977696,1920,FALSE,1,"12946","MMR;THA","Karen Hills","MMR",FALSE,"12946",1,1,0,0,70410358.2473652,NA,"",0.0810433683596833
22590,2547499442.03022,0,0,FALSE,0,"12946","MMR;THA","Karen Hills","MMR",NA,NA,1,1,0,1,2547499442.03025,NA,"no pas overlapping this kba",0
31553,137193765.322896,134308436.731001,2001,FALSE,1,"12946","MMR;THA","Karen Hills","MMR",FALSE,"12946",1,1,0,0,137193765.322822,NA,"",0.978968952524156
22589,348836240.419709,333348805.233128,2002,FALSE,1,"12946","MMR;THA","Karen Hills","MMR",FALSE,"12946",1,1,0,0,348836240.419365,NA,"",0.955602562486205
16281,772772203.592029,0,0,FALSE,0,"12946","MMR;THA","Karen Hills","MMR",NA,NA,1,1,0,0,880305413.476629,NA,"no pas overlapping this kba",0
22597,33853806.8355612,0,0,FALSE,0,"12946","MMR;THA","Karen Hills","MMR",NA,NA,1,1,0,0,37042446.4156817,NA,"no pas overlapping this kba",0
16316,2856966618.33375,0,0,FALSE,0,"12946","MMR;THA","Karen Hills","MMR",NA,NA,1,1,0,0,2856966618.33386,NA,"no pas overlapping this kba",0
23517,588796.096664673,588796.847880975,1978,FALSE,1,"12946","MMR;THA","Karen Hills","THA",TRUE,"12946",1,1,0,0,879635791.929978,NA,"",1.00000127585136
25072,466628916.188547,24276541.7412222,1977,FALSE,3,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,0,0,466628916.187584,NA,"",0.052025369408125
25072,466628916.188547,185296030.21623,1978,FALSE,4,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,0,0,466628916.187584,NA,"",0.397095044451464
25072,466628916.188547,107496691.502267,1979,FALSE,4,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,0,0,466628916.187584,NA,"",0.230368688636587
25090,64173744.4520564,0,0,FALSE,0,"18309","HKG;CHN","Lianhua Shan","CHN",NA,NA,1,1,0,0,64173744.4521789,NA,"no pas overlapping this kba",0
31513,20101688.9663512,0,0,FALSE,0,"18309","HKG;CHN","Lianhua Shan","CHN",NA,NA,1,1,0,0,20101688.9663643,NA,"no pas overlapping this kba",0
25075,157680252.367465,73557368.6461537,1978,FALSE,2,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,1,0,157680252.367865,NA,"",0.466497025098186
25071,83793488.2962728,18897663.3295111,1977,FALSE,2,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,1,0,83793488.2962995,NA,"",0.225526633557655
25071,83793488.2962728,9724704.98985869,1979,FALSE,2,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,1,0,83793488.2962995,NA,"",0.116055617060297
16077,33576465.7106825,13686906.9419521,1977,FALSE,2,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,0,0,33576465.7105197,"removed duplicate 25072","",0.407633938005498
16077,33576465.7106825,12920744.2689335,1979,FALSE,2,"18309","HKG;CHN","Lianhua Shan","HKG",FALSE,"18309",1,1,0,0,33576465.7105197,"removed duplicate 25072","",0.384815494884641
8169,55904325.2026352,774769.061392085,1968,FALSE,1,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","ISR",TRUE,"11437",1,1,0,1,167931285.370621,NA,"",0.013858839339958
8169,55904325.2026352,5985.28611785814,1974,FALSE,2,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","ISR",TRUE,"11437",1,1,0,1,167931285.370621,NA,"",0.000107063024124938
8169,55904325.2026352,219509.200650979,1977,FALSE,1,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","ISR",TRUE,"11437",1,1,0,1,167931285.370621,NA,"",0.00392651552192659
8169,55904325.2026352,11069.2147312481,1984,FALSE,1,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","ISR",TRUE,"11437",1,1,0,1,167931285.370621,NA,"",0.000198002832359138
20619,864754.08191365,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,0,25926369.6215681,"clipped by: 31734 ;","no pas overlapping this kba",0
20613,1649658.48119249,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,1,11166610.7305828,"removed duplicate 46642","no pas overlapping this kba",0
20611,203089.956413109,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,1,2271060.49928525,"removed duplicate 46642","no pas overlapping this kba",0
20603,3256611.23319186,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,1,3256611.23321157,"removed duplicate 31729","no pas overlapping this kba",0
46659,320958782.074636,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,0,320958782.074598,NA,"no pas overlapping this kba",0
31729,90375842.0823026,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,0,116730734.589562,NA,"no pas overlapping this kba",0
31734,748619256.486159,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,0,796813948.597935,NA,"no pas overlapping this kba",0
46642,1856758.29119144,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","LBN",NA,NA,1,1,0,0,511971162.911101,NA,"no pas overlapping this kba",0
31730,56012285.5187923,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,969805970.181123,NA,"no pas overlapping this kba",0
46614,189791457.017482,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,189791457.017539,NA,"no pas overlapping this kba",0
31682,339892637.070266,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,339892637.070451,NA,"no pas overlapping this kba",0
31706,479696014.719558,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,479696014.719571,NA,"no pas overlapping this kba",0
31737,160576127.006284,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,160576127.006262,NA,"no pas overlapping this kba",0
8311,106002717.832058,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,106002717.832082,NA,"no pas overlapping this kba",0
8310,100730869.030901,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,100730869.030927,NA,"no pas overlapping this kba",0
8170,19675482.6726596,842886.246758937,1977,FALSE,1,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",TRUE,"11437",1,1,0,0,800974834.436786,NA,"",0.0428394190263084
8168,192714630.180774,0,0,FALSE,0,"11437","ISR;LBN;SYR","Anti-Lebanon Mountains","SYR",NA,NA,1,1,0,0,192714630.180783,NA,"no pas overlapping this kba",0
8169,2469313.47366319,8542.58399941307,1974,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","ISR",TRUE,"11438",1,1,0,1,167931285.370621,NA,"",0.00345949758527024
24657,97185178.9337535,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,97185178.9337537,"removed duplicate 46600","no pas overlapping this kba",0
20629,193463.238871366,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,7980724.3334847,"clipped by: 46658 ;","no pas overlapping this kba",0
20621,2399983.2703975,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,2399983.27040811,"removed duplicate 46642","no pas overlapping this kba",0
20617,8866896.06147751,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,8866896.06156042,NA,"no pas overlapping this kba",0
20613,9516952.32883035,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,1,11166610.7305828,"removed duplicate 46642","no pas overlapping this kba",0
20611,2067970.61571583,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,1,2271060.49928525,"removed duplicate 46642","no pas overlapping this kba",0
8214,2028424.74289145,1708922.39211929,1999,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,1,2028424.74279489,"removed duplicate 46642","",0.842487451461116
8213,194834552.517364,137337678.346851,1996,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,194834552.517508,"removed duplicate 46642","",0.704893852616882
8212,6597721.64066862,5382065.41594971,1992,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,6597721.64069457,"removed duplicate 46658","",0.815746057362355
31741,85879924.6196679,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","SYR",NA,NA,1,1,0,0,233658461.198665,NA,"no pas overlapping this kba",0
46601,3170050.23604616,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,3170050.2360424,NA,"no pas overlapping this kba",0
24245,219530939.734843,270359.472635044,2010,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,219530939.73484,NA,"",0.00123153243438757
46658,465322305.421946,101966.685364589,1943,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,465322305.42205,NA,"",0.000219131307862251
46658,465322305.421946,17020944.3493853,1992,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,465322305.42205,NA,"",0.0365788275160182
46658,465322305.421946,2323163.69383337,1999,FALSE,2,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,465322305.42205,NA,"",0.0049925904405695
46600,663354228.324031,5124776.6915903,1995,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,663354228.324021,NA,"",0.00772555065268534
31729,26354914.8861732,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,116730734.589562,NA,"no pas overlapping this kba",0
31734,48194660.9708207,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,796813948.597935,NA,"no pas overlapping this kba",0
20703,101510654.106636,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","LBN",NA,NA,1,1,0,0,101510654.106667,NA,"no pas overlapping this kba",0
20608,21169486.3308694,752603.290202339,1999,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",FALSE,"11438",1,1,0,0,21169486.3308291,NA,"",0.035551325074189
46642,510114406.390999,146677222.537784,1996,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",TRUE,"11438",1,1,0,0,511971162.911101,NA,"",0.287537894833256
46642,510114406.390999,2126156.91031728,1999,FALSE,1,"11438","ISR;LBN;SYR","Jebel Liban","LBN",TRUE,"11438",1,1,0,0,511971162.911101,NA,"",0.00416800012640222
31730,67046700.1943601,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","SYR",NA,NA,1,1,0,0,969805970.181123,NA,"no pas overlapping this kba",0
31739,53431606.7675378,0,0,FALSE,0,"11438","ISR;LBN;SYR","Jebel Liban","SYR",NA,NA,1,1,0,0,53431606.7675389,NA,"no pas overlapping this kba",0
8169,18631670.1437674,230026.396042998,1968,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","ISR",TRUE,"19551",1,1,0,1,167931285.370621,NA,"",0.0123459890749486
8169,18631670.1437674,23705.3889126871,1976,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","ISR",TRUE,"19551",1,1,0,1,167931285.370621,NA,"",0.00127231690609427
8169,18631670.1437674,157997.306964094,2000,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","ISR",TRUE,"19551",1,1,0,1,167931285.370621,NA,"",0.00848003993978749
8191,45523579.7297227,8318339.17545662,2004,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",FALSE,"19551",1,1,0,0,45523579.7297605,"removed duplicate 46664","",0.182725946088671
46664,465010381.853158,8487306.91832477,2004,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",FALSE,"19551",1,1,0,0,465010381.853051,NA,"",0.0182518654411568
46664,465010381.853158,22196155.1417116,2012,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",FALSE,"19551",1,1,0,0,465010381.853051,NA,"",0.0477326012663534
46665,91491264.04649,0,0,FALSE,0,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",NA,NA,1,1,0,0,91491264.0463975,NA,"no pas overlapping this kba",0
20315,260021150.437577,17678470.5868723,2013,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",FALSE,"19551",1,1,0,0,260021150.437497,NA,"",0.0679885869173415
8196,259250910.937826,0,0,FALSE,0,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",NA,NA,1,1,0,0,259250910.937804,NA,"no pas overlapping this kba",0
8197,346370645.469407,210264150.107639,1985,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",TRUE,"19551",1,1,0,1,348386672.348825,NA,"",0.607049566289562
8189,151832774.029179,6774687.61851715,1987,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",FALSE,"19551",1,1,0,0,151832774.029085,NA,"",0.0446194022458893
8186,382928448.015271,20554744.8712164,2010,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",TRUE,"19551",1,1,0,1,383366000.183536,NA,"",0.0536777692484123
8313,208574146.760765,6466496.69947533,2004,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",FALSE,"19551",1,1,0,0,208574146.760649,NA,"",0.0310033472503782
8188,236763155.762285,0,0,FALSE,0,"19551","ISR;JOR;SYR","Levant Ranges (nn)","JOR",NA,NA,1,1,0,1,292964622.326654,NA,"no pas overlapping this kba",0
8170,781299336.272649,23065.1171382982,1977,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",2.95214856425389e-05
8170,781299336.272649,10803326.6892155,2003,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.0138273849569039
8170,781299336.272649,1290548.39604318,2007,FALSE,3,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.001651797635206
8170,781299336.272649,1672563.40573244,2008,FALSE,3,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.00214074597031114
8170,781299336.272649,3979056.62073389,2009,FALSE,4,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.00509287085755992
8170,781299336.272649,12811120.9188775,2010,FALSE,4,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.016397199285994
8170,781299336.272649,1411927.6114099,2011,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.00180715322010357
8170,781299336.272649,11296892.4832124,2018,FALSE,1,"19551","ISR;JOR;SYR","Levant Ranges (nn)","SYR",TRUE,"19551",1,1,0,0,800974834.436786,NA,"",0.014459109279558
26253,233761941.812024,1590728.0033973,1975,FALSE,1,"16709","USA;MEX","Huachuca Mountains","USA",FALSE,"16709",1,1,0,0,233761941.812171,NA,"",0.0068049058416723
26253,233761941.812024,81471851.3082677,1984,FALSE,1,"16709","USA;MEX","Huachuca Mountains","USA",FALSE,"16709",1,1,0,0,233761941.812171,NA,"",0.34852487396679
44527,74400284.7118014,74239394.0833732,1988,FALSE,1,"16709","USA;MEX","Huachuca Mountains","USA",TRUE,"16709",1,1,0,0,230752083.358959,"clipped by: 10126 ;","",0.997837499828779
44528,53084083.4451323,0,0,FALSE,0,"16709","USA;MEX","Huachuca Mountains","USA",NA,NA,1,1,0,0,220633369.098615,"clipped by: 10126 ;","no pas overlapping this kba",0
10126,376104957.811841,2837491.65352837,1988,FALSE,1,"16709","USA;MEX","Huachuca Mountains","MEX",TRUE,"16709",1,1,0,0,22787963438.577,NA,"",0.00754441438378463
10126,376104957.811841,492500.559722525,1989,FALSE,1,"16709","USA;MEX","Huachuca Mountains","MEX",TRUE,"16709",1,1,0,0,22787963438.577,NA,"",0.00130947638283703
10126,376104957.811841,2304567.00857934,1996,FALSE,1,"16709","USA;MEX","Huachuca Mountains","MEX",TRUE,"16709",1,1,0,0,22787963438.577,NA,"",0.0061274571385264
10126,376104957.811841,533741.636008013,2000,FALSE,1,"16709","USA;MEX","Huachuca Mountains","MEX",TRUE,"16709",1,1,0,0,22787963438.577,NA,"",0.0014191294874529
10126,376104957.811841,290869086.249806,2010,FALSE,1,"16709","USA;MEX","Huachuca Mountains","MEX",TRUE,"16709",1,1,0,0,22787963438.577,NA,"",0.77337211384308
10126,376104957.811841,0,2013,FALSE,1,"16709","USA;MEX","Huachuca Mountains","MEX",TRUE,"16709",1,1,0,0,22787963438.577,NA,"",0
47167,71511699.5256379,0,0,FALSE,0,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",NA,NA,1,1,0,0,71511699.5259609,NA,"no pas overlapping this kba",0
24027,4982351.0000963,4975495.83832378,2005,FALSE,1,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",TRUE,"19702",1,1,0,0,4902421737.74799,NA,"",0.998624111032645
14796,80134003.4964655,78498223.6588863,1967,FALSE,1,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",FALSE,"19702",1,1,0,0,80134003.4963803,NA,"",0.979586944789906
14911,2260044584.38288,2258405218.28992,1975,FALSE,1,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",FALSE,"19702",1,1,1,0,3358651745.56902,NA,"",0.999274631082817
14869,113818897.23089,52192754.914601,2011,FALSE,1,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",FALSE,"19702",1,1,0,0,113818897.230902,NA,"",0.4585596608683
14853,102623323.697242,0,0,FALSE,0,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",NA,NA,1,1,0,0,102623323.697152,NA,"no pas overlapping this kba",0
14835,79058958.1043345,0,0,FALSE,0,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",NA,NA,1,1,0,0,93784315.8456036,NA,"no pas overlapping this kba",0
14803,64311049.092647,0,0,FALSE,0,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",NA,NA,1,1,0,0,64311049.0923656,NA,"no pas overlapping this kba",0
14794,40741263.8121936,0,0,FALSE,0,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",NA,NA,1,1,0,0,40741263.8121521,NA,"no pas overlapping this kba",0
14696,55246544.6681725,6738019.64539619,1984,FALSE,1,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",FALSE,"19702",1,1,1,0,55246544.6683099,NA,"",0.1219627342464
14696,55246544.6681725,272677.344573398,1992,FALSE,1,"19702","PER","Cordillera Occidental (Peru) - Sur (nn)","PER",FALSE,"19702",1,1,1,0,55246544.6683099,NA,"",0.00493564522833385
