"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","mountain","terrestrial","marine","freshwater","original_area","kba_note","error_note","percPA"
46741,23705645.4462146,0,0,FALSE,0,"20914","IRN","Talysh Mountains (nn)","IRN",NA,NA,0,1,0,0,255190864.523326,NA,"no overlaps btwn PAs and kbas in this range",0
46701,6396882.58998297,0,0,FALSE,0,"19541","AZE","South Eastern Caucasus (nn)","AZE",NA,NA,0,1,0,0,706237778.678699,NA,"no overlaps btwn PAs and kbas in this range",0
46690,1447891.90964431,0,0,FALSE,0,"12687","GEO","Meskheti Range","GEO",NA,NA,0,1,0,0,367491193.09316,NA,"no overlaps btwn PAs and kbas in this range",0
148,3551551.08385816,0,0,FALSE,0,"15669","AZE","Tsiv-Gombori Range","AZE",NA,NA,0,1,0,0,46456146.78661,NA,"no overlaps btwn PAs and kbas in this range",0
2910,701954.504109293,0,0,FALSE,0,"11368","ALB","Griva Mountains","ALB",NA,NA,0,1,1,1,147922003.378406,NA,"no overlaps btwn PAs and kbas in this range",0
2910,4368517.41921279,0,0,FALSE,0,"12960","ALB","Mourgana","ALB",NA,NA,0,1,1,1,147922003.378406,NA,"no overlaps btwn PAs and kbas in this range",0
2910,25315636.754542,22606165.2561971,2013,FALSE,1,"19485","ALB;GRC","Western Hellenides (nn)","ALB",TRUE,"19485",0,1,1,0,147922003.378406,NA,"",0.892972413666079
1034,14141463.4698061,14130497.3026318,1997,FALSE,1,"19485","ALB;GRC","Western Hellenides (nn)","GRC",FALSE,"19485",0,1,1,0,56187858.9444143,NA,"",0.999224538026229
30813,5795275.99955928,0,0,FALSE,0,"19368","CPV","Cape Verde (nn)","CPV",NA,NA,0,0,1,1,2545622979.06244,NA,"no overlaps btwn PAs and kbas in this range",0
31766,40716753.7426478,0,0,FALSE,0,"19368","CPV","Cape Verde (nn)","CPV",NA,NA,0,1,1,1,51445253.9279426,NA,"no overlaps btwn PAs and kbas in this range",0
30812,30693063.237066,0,0,FALSE,0,"19368","CPV","Cape Verde (nn)","CPV",NA,NA,0,0,1,1,2472512383.69466,NA,"no overlaps btwn PAs and kbas in this range",0
30811,1316392.30900495,0,0,FALSE,0,"18554","CPV","Serra Malagueta","CPV",NA,NA,0,0,1,1,12930636.1634942,NA,"no overlaps btwn PAs and kbas in this range",0
46641,389011.486603929,0,0,FALSE,0,"11438","LBN","Jebel Liban","LBN",NA,NA,0,1,0,0,537503.924724317,NA,"no pas overlapping this kba",0
31769,2320414.72892292,0,0,FALSE,0,"11438","LBN","Jebel Liban","LBN",NA,NA,0,1,1,0,32785223.9669697,NA,"no pas overlapping this kba",0
46597,18367817.6160891,4381300.74015764,1999,FALSE,1,"11438","LBN","Jebel Liban","LBN",FALSE,"11438",0,1,0,0,55179761.7597067,NA,"",0.238531372193063
6483,139309.234649453,0,0,FALSE,0,"11775","MAR;ESP","Rif","MAR",NA,NA,0,1,1,0,137453169.067684,NA,"no pas overlapping this kba",0
6484,8438153.28215707,0,0,FALSE,0,"11775","MAR;ESP","Rif","MAR",NA,NA,0,1,1,0,165051168.092274,NA,"no pas overlapping this kba",0
6482,16761323.4426385,0,0,FALSE,0,"11775","MAR;ESP","Rif","MAR",NA,NA,0,1,1,1,387193765.455868,NA,"no pas overlapping this kba",0
28513,938837.621604419,63146.5708529186,1999,TRUE,1,"11775","MAR;ESP","Rif","ESP",TRUE,"11775",0,0,1,0,1300255063.95309,NA,"",0.0672603753831304
28513,938837.621604419,0,2000,TRUE,1,"11775","MAR;ESP","Rif","ESP",TRUE,"11775",0,0,1,0,1300255063.95309,NA,"",0
1945,5392545.17565672,5192635.51916788,1999,TRUE,1,"11775","MAR;ESP","Rif","ESP",FALSE,"11775",0,1,1,0,6300649.30587838,"clipped by: 28513 ;","",0.96292851520442
1945,5392545.17565672,0,2000,TRUE,1,"11775","MAR;ESP","Rif","ESP",FALSE,"11775",0,1,1,0,6300649.30587838,"clipped by: 28513 ;","",0
31711,1735261.32921816,0,0,FALSE,0,"14839","BIH;HRV","Mountains of Lower Herzegovina","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no pas overlapping this kba",0
31728,17522258.0898744,0,0,FALSE,0,"14839","BIH;HRV","Mountains of Lower Herzegovina","BIH",NA,NA,0,1,0,0,42993707.6479952,NA,"no pas overlapping this kba",0
102,23864556.3884122,23861181.9344582,1995,FALSE,1,"14839","BIH;HRV","Mountains of Lower Herzegovina","BIH",TRUE,"14839",0,1,0,1,81654576.2102556,NA,"",0.999858599761962
3609,12256452.1286535,2886283.79324392,1965,FALSE,2,"14839","BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,"14839",0,1,1,0,248549428.530585,NA,"",0.235490969405109
3609,12256452.1286535,1507866.99169384,1993,FALSE,1,"14839","BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,"14839",0,1,1,0,248549428.530585,NA,"",0.12302638445988
3609,12256452.1286535,6939309.94991617,2013,FALSE,1,"14839","BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,"14839",0,1,1,0,248549428.530585,NA,"",0.566176074207742
3609,12256452.1286535,1.64056053779697e-05,2014,FALSE,1,"14839","BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,"14839",0,1,1,0,248549428.530585,NA,"",1.338528083475e-12
31962,714642.111211896,714024.882652998,1965,FALSE,1,"14839","BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,"14839",0,1,0,0,151457911.201227,"removed duplicate 3609","",0.999136310960109
31711,227636.415973231,0,0,FALSE,0,"14833","BIH;HRV","Southern Dalmatian Mountains","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no pas overlapping this kba",0
102,3432946.07878207,3432946.07878207,1995,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","BIH",TRUE,"14833",0,1,0,1,81654576.2102556,NA,"",1
3609,64067714.6315485,9617100.57234813,1983,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,1,0,248549428.530585,NA,"",0.150108375609397
3609,64067714.6315485,11061106.5877139,1993,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,1,0,248549428.530585,NA,"",0.172647122678342
3609,64067714.6315485,38543900.347906,2013,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,1,0,248549428.530585,NA,"",0.601611912795248
3609,64067714.6315485,0.000118505519253635,2014,FALSE,2,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,1,0,248549428.530585,NA,"",1.84969168847612e-12
31962,37879045.2545279,8016586.3658632,1983,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,0,0,151457911.201227,"removed duplicate 3609","",0.211636442048521
31962,37879045.2545279,7888099.65825336,1993,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,0,0,151457911.201227,"removed duplicate 3609","",0.208244416015487
31962,37879045.2545279,21797218.9878666,2013,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,0,0,151457911.201227,"removed duplicate 3609","",0.575442671308116
31844,1812809.83554811,216310.780738518,1975,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,0,0,10003502.8194345,NA,"",0.119323481424689
31844,1812809.83554811,1338841.69666959,2014,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,"14833",0,1,0,0,10003502.8194345,NA,"",0.738545031263463
31787,322787.973467703,55386.5811337327,2014,FALSE,1,"14833","BIH;HRV","Southern Dalmatian Mountains","HRV",FALSE,"14833",0,1,1,0,840378.630730311,NA,"",0.17158811878496
31711,451901.903442189,0,0,FALSE,0,"14855","BIH","Čvrsnica Mountains","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no overlaps btwn PAs and kbas in this range",0
31711,617876.5197397,0,0,FALSE,0,"14857","BIH","Velež Mountains","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no overlaps btwn PAs and kbas in this range",0
46612,2546188.43784408,0,0,FALSE,0,"11430","SYR;TUR","An-Nusayriyah Mountains","SYR",NA,NA,0,1,0,0,15920815.1359304,NA,"no overlaps btwn PAs and kbas in this range",0
31704,912201.766261738,0,0,FALSE,0,"11430","SYR;TUR","An-Nusayriyah Mountains","SYR",NA,NA,0,1,0,0,104822517.009216,NA,"no overlaps btwn PAs and kbas in this range",0
31628,1027617.8484791,0,0,FALSE,0,"11430","SYR;TUR","An-Nusayriyah Mountains","TUR",NA,NA,0,1,1,1,29141044.9233127,NA,"no overlaps btwn PAs and kbas in this range",0
6164,7913752.79249817,2185377.03626823,2001,FALSE,1,"10096","DZA","Edough Range","DZA",TRUE,"10096",0,1,1,1,399058433.604972,NA,"",0.276149267429715
6164,44597238.7387171,2208614.31236092,2001,FALSE,1,"15770","DZA","Monts de Constantine","DZA",TRUE,"15770",0,1,1,1,399058433.604972,NA,"",0.0495235663647379
128,7241650.10321931,1463592.81266296,1977,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","MKD",FALSE,"11160",0,1,0,1,33014991.4571278,NA,"",0.202107640082239
128,7241650.10321931,37683.0775738854,2007,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","MKD",FALSE,"11160",0,1,0,1,33014991.4571278,NA,"",0.00520365897782513
31709,3214076.63148361,3204614.70433559,1987,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","MKD",FALSE,"11160",0,1,0,0,8726590.13248872,NA,"",0.997056097836831
996,9513913.42188157,9148225.43122238,1975,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","GRC",TRUE,"11160",0,1,0,1,152765993.336715,NA,"",0.961562821265735
996,9513913.42188157,4.68555575315155e-06,1988,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","GRC",TRUE,"11160",0,1,0,1,152765993.336715,NA,"",4.92495101161524e-13
996,9513913.42188157,2.22640501309759e-05,2001,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","GRC",TRUE,"11160",0,1,0,1,152765993.336715,NA,"",2.34015689902849e-12
996,9513913.42188157,202686.431930953,2002,FALSE,1,"11160","MKD;GRC","Belasitsa Mountains","GRC",TRUE,"11160",0,1,0,1,152765993.336715,NA,"",0.0213042123617378
31622,6082531.47411754,0,0,FALSE,0,"14672","TUR","Taşeli Plateau","TUR",NA,NA,0,1,1,1,21443551.0507092,NA,"no overlaps btwn PAs and kbas in this range",0
31640,5998961.53642963,0,0,FALSE,0,"14687","TUR","Ilbir Mountains","TUR",NA,NA,0,1,1,1,154803653.663135,NA,"no overlaps btwn PAs and kbas in this range",0
792,10156952.8706752,0,0,FALSE,0,"14687","TUR","Ilbir Mountains","TUR",NA,NA,0,1,1,1,242710953.43929,NA,"no overlaps btwn PAs and kbas in this range",0
31610,241288.641942233,0,0,FALSE,0,"11165","TUR","Bey Mountains","TUR",NA,NA,0,1,1,1,31680875.4831477,NA,"no overlaps btwn PAs and kbas in this range",0
31609,14570706.1863367,0,0,FALSE,0,"11165","TUR","Bey Mountains","TUR",NA,NA,0,1,1,1,47178096.6905547,NA,"no overlaps btwn PAs and kbas in this range",0
31610,1565359.32960961,0,0,FALSE,0,"12083","TUR","Yanartaş Mountains","TUR",NA,NA,0,1,1,1,31680875.4831477,NA,"no overlaps btwn PAs and kbas in this range",0
31704,12767810.4589243,0,0,FALSE,0,"14632","SYR","Limestone Massif","SYR",NA,NA,0,1,0,0,104822517.009216,NA,"no PAs in this range",0
31628,98897.1256251633,0,0,FALSE,0,"11348","TUR","Nur Mountains","TUR",NA,NA,0,1,1,1,29141044.9233127,NA,"no overlaps btwn PAs and kbas in this range",0
761,6620819.46717621,0,0,FALSE,0,"11142","TUR","Aydin Mountains","TUR",NA,NA,0,1,1,1,77753626.4559873,NA,"no overlaps btwn PAs and kbas in this range",0
761,5702201.03436167,0,0,FALSE,0,"14711","TUR","Nif Mountains","TUR",NA,NA,0,1,1,1,77753626.4559873,NA,"no overlaps btwn PAs and kbas in this range",0
28345,75698415.5639299,0,0,FALSE,0,"14772","TUR","Dede Mountains","TUR",NA,NA,0,1,1,1,1103136542.23476,NA,"no overlaps btwn PAs and kbas in this range",0
760,7354545.69395568,0,0,FALSE,0,"18710","TUR","Dilek Peninsula","TUR",NA,NA,0,1,1,1,246250330.364737,NA,"no overlaps btwn PAs and kbas in this range",0
9628,25199269.1296865,0,0,FALSE,0,"14769","TUR","Gokceada","TUR",NA,NA,0,1,1,1,89491133.6911129,NA,"no overlaps btwn PAs and kbas in this range",0
115,2269771.39961487,2201560.91458185,1983,FALSE,1,"14837","MNE","Katunska Highlands","MNE",TRUE,"14837",0,1,0,1,371132132.533763,NA,"",0.969948301822556
6932,777190.95918974,0,0,FALSE,0,"19347","TUN","Dorsale tunisienne (nn)","TUN",NA,NA,0,1,0,0,777190.959184689,NA,"no overlaps btwn PAs and kbas in this range",0
792,40153967.4788505,0,0,FALSE,0,"14714","TUR","Yaran Mountains","TUR",NA,NA,0,1,1,1,242710953.43929,NA,"no overlaps btwn PAs and kbas in this range",0
782,25281130.2446498,4670322.81908516,1998,FALSE,1,"12028","TUR","Uludağ","TUR",FALSE,"12028",0,1,0,1,245147069.288519,NA,"",0.184735523051764
768,2600654.00782508,0,0,FALSE,0,"14657","TUR","Karaman Plateau","TUR",NA,NA,0,1,1,1,216120191.511571,NA,"no overlaps btwn PAs and kbas in this range",0
762,2216278.47267456,0,0,FALSE,0,"19738","TUR","Western Anatolia (nn)","TUR",NA,NA,0,1,0,0,69159849.9059326,NA,"no overlaps btwn PAs and kbas in this range",0
28513,1140986.09189523,1140986.09189523,1992,FALSE,1,"15060","ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,"15060",0,0,1,0,1300255063.95309,NA,"",1
1865,204319.829032291,4295.64829371683,1992,FALSE,1,"15060","ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,"15060",0,1,0,1,214550837.902701,NA,"",0.0210241380587586
1865,204319.829032291,5.98441441272213e-06,2003,FALSE,2,"15060","ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,"15060",0,1,0,1,214550837.902701,NA,"",2.9289445087468e-11
1865,204319.829032291,0,2006,FALSE,1,"15060","ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,"15060",0,1,0,1,214550837.902701,NA,"",0
28513,788227.209376555,788227.209376555,1992,FALSE,1,"15061","ESP","Sierras del Ojon, de la Luna, del Niño y del Cabrito","ESP",TRUE,"15061",0,0,1,0,1300255063.95309,NA,"",1
1865,6961.81913312711,6961.81913312711,1989,FALSE,2,"15061","ESP","Sierras del Ojon, de la Luna, del Niño y del Cabrito","ESP",TRUE,"15061",0,1,0,1,214550837.902701,NA,"",1
28510,1394045.95396929,36749.8690583187,1987,FALSE,1,"19066","ESP","Fuerteventura","ESP",TRUE,"19066",0,0,1,0,838630751.263017,NA,"",0.0263620212473486
28510,1394045.95396929,0.272593437156821,1989,FALSE,1,"19066","ESP","Fuerteventura","ESP",TRUE,"19066",0,0,1,0,838630751.263017,NA,"",1.9554121324384e-07
28510,1394045.95396929,1203831.37638849,2014,FALSE,1,"19066","ESP","Fuerteventura","ESP",TRUE,"19066",0,0,1,0,838630751.263017,NA,"",0.863552146872058
29949,1431329.76267898,135772.626226442,1987,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,91818107.2690509,NA,"",0.0948576839290476
29949,1431329.76267898,330.272524030835,1989,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,91818107.2690509,NA,"",0.000230745236103156
29949,1431329.76267898,1.00536738575352e-05,2001,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,91818107.2690509,NA,"",7.02400950478246e-12
1979,408209.168601898,247317.865293545,1989,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,81499039.8374851,NA,"",0.605860633019585
1978,3420937.159251,3416321.85396957,1987,FALSE,2,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,45062807.479774,NA,"",0.998650865225937
1985,13312165.2836964,118998.670758111,2011,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,22826903.0757224,NA,"",0.0089390920426634
1988,29351828.9613202,9189811.72855697,1987,FALSE,2,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,1,0,105772013.382931,NA,"",0.313091621672616
1988,29351828.9613202,11011.4533182749,1989,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,1,0,105772013.382931,NA,"",0.000375153907198962
1988,29351828.9613202,19289900.5445581,2001,FALSE,2,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,1,0,105772013.382931,NA,"",0.657195862308217
1986,11272363.251179,7762903.61156995,2001,FALSE,1,"19066","ESP","Fuerteventura","ESP",FALSE,"19066",0,1,0,0,86790229.9027063,NA,"",0.688666913813128
28510,656804.876233401,10357.695051915,1987,FALSE,1,"19067","ESP","Lanzarote","ESP",TRUE,"19067",0,0,1,0,838630751.263017,NA,"",0.0157698205764147
28510,656804.876233401,0.103963117612615,1989,FALSE,1,"19067","ESP","Lanzarote","ESP",TRUE,"19067",0,0,1,0,838630751.263017,NA,"",1.58286153733839e-07
28510,656804.876233401,646447.079094515,2011,FALSE,1,"19067","ESP","Lanzarote","ESP",TRUE,"19067",0,0,1,0,838630751.263017,NA,"",0.984230023993906
1976,5520608.12926667,31009.2483383343,1987,FALSE,1,"19067","ESP","Lanzarote","ESP",FALSE,"19067",0,1,0,0,33384046.3869289,NA,"",0.00561699863715075
1976,5520608.12926667,0.0301082387496763,1989,FALSE,1,"19067","ESP","Lanzarote","ESP",FALSE,"19067",0,1,0,0,33384046.3869289,NA,"",5.45379024279263e-09
1976,5520608.12926667,3521037.87439233,2006,FALSE,1,"19067","ESP","Lanzarote","ESP",FALSE,"19067",0,1,0,0,33384046.3869289,NA,"",0.637798914892379
1974,37483.4381038435,37483.4381038435,2006,FALSE,1,"19067","ESP","Lanzarote","ESP",FALSE,"19067",0,1,0,0,27485976.1069005,NA,"",1
1969,3926030.01540546,3796247.56616515,1987,FALSE,2,"19067","ESP","Lanzarote","ESP",FALSE,"19067",0,1,1,0,1400313791.93206,NA,"",0.966943082775462
1969,3926030.01540546,102506.518752991,1995,FALSE,1,"19067","ESP","Lanzarote","ESP",FALSE,"19067",0,1,1,0,1400313791.93206,NA,"",0.0261094587536934
28509,25960964.4559125,200387.270819346,1987,FALSE,6,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.00771879146322349
28509,25960964.4559125,11642.3917655587,1989,FALSE,1,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.000448457598150103
28509,25960964.4559125,226070.968660308,1994,FALSE,3,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.0087081113278448
28509,25960964.4559125,35008.344165134,1998,FALSE,1,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.00134849936814119
28509,25960964.4559125,405920.56750916,2001,FALSE,10,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.0156358046018862
28509,25960964.4559125,31994.3726233456,2006,FALSE,1,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.0012324030826235
28509,25960964.4559125,10580296.6131353,2011,FALSE,2,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.407546361811905
28509,25960964.4559125,11599770.6768195,2014,FALSE,1,"19068","ESP","La Gomera","ESP",TRUE,"19068",0,0,1,0,2104853875.84085,NA,"",0.446815860655659
2014,5260549.71484575,1398464.83483159,1987,FALSE,1,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,5260549.71494592,NA,"",0.265840056769162
2014,5260549.71484575,265403.017344878,1998,FALSE,1,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,5260549.71494592,NA,"",0.0504515747842637
2014,5260549.71484575,3545260.33123467,2001,FALSE,3,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,5260549.71494592,NA,"",0.673933433464115
2012,1632659.45140801,1268944.26260132,1994,FALSE,2,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,1632659.45161744,NA,"",0.777225318793196
2012,1632659.45140801,121990.97781474,2001,FALSE,3,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,1632659.45161744,NA,"",0.0747191814615931
2012,1632659.45140801,161611.96379392,2006,FALSE,1,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,1632659.45161744,NA,"",0.0989869403901374
2012,1632659.45140801,50074.5957189567,2014,FALSE,1,"19068","ESP","La Gomera","ESP",FALSE,"19068",0,1,1,0,1632659.45161744,NA,"",0.0306705698336368
28509,7144692.24310383,186129.335207996,1987,FALSE,1,"12529","ESP","Macizo de Teno","ESP",TRUE,"12529",0,0,1,0,2104853875.84085,NA,"",0.0260514139552548
28509,7144692.24310383,1273.53657000761,1989,FALSE,1,"12529","ESP","Macizo de Teno","ESP",TRUE,"12529",0,0,1,0,2104853875.84085,NA,"",0.000178249325047814
28509,7144692.24310383,1956.29974259436,2001,FALSE,1,"12529","ESP","Macizo de Teno","ESP",TRUE,"12529",0,0,1,0,2104853875.84085,NA,"",0.000273811617915749
28509,7144692.24310383,6069287.70557529,2011,FALSE,1,"12529","ESP","Macizo de Teno","ESP",TRUE,"12529",0,0,1,0,2104853875.84085,NA,"",0.849482034923682
28509,7144692.24310383,205319.717582278,2014,FALSE,1,"12529","ESP","Macizo de Teno","ESP",TRUE,"12529",0,0,1,0,2104853875.84085,NA,"",0.0287373774259424
44732,131228.410626066,125961.074200808,2014,FALSE,1,"12529","ESP","Macizo de Teno","ESP",TRUE,"12529",0,1,1,0,21439146.8952716,NA,"",0.959861310518594
2025,2062226.94210173,1145914.55649342,1987,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,2062226.94216957,NA,"",0.55566850238391
2025,2062226.94210173,733580.70957065,1989,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,2062226.94216957,NA,"",0.355722590270797
2025,2062226.94210173,145535.7385494,1996,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,2062226.94216957,NA,"",0.0705721254912308
2026,15450936.3684632,6539529.00171221,1987,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,229602056.093409,NA,"",0.423244834213415
2026,15450936.3684632,6101.12533560635,1989,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,229602056.093409,NA,"",0.000394870912034777
2026,15450936.3684632,0,1994,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,229602056.093409,NA,"",0
2026,15450936.3684632,5.22722742815293e-06,2001,FALSE,2,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,229602056.093409,NA,"",3.38311368547358e-13
2026,15450936.3684632,4703345.04409566,2011,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,229602056.093409,NA,"",0.304405178555756
2026,15450936.3684632,4051153.64489027,2014,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,229602056.093409,NA,"",0.262194701232416
2027,1005739.87431378,68325.1654622477,1987,FALSE,2,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,6603317.79042933,NA,"",0.067935225804651
2027,1005739.87431378,1365.88473147685,1989,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,6603317.79042933,NA,"",0.0013580894686201
2027,1005739.87431378,0,2001,FALSE,2,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,6603317.79042933,NA,"",0
2027,1005739.87431378,902066.824678592,2014,FALSE,1,"19069","ESP","El Hierro","ESP",FALSE,"19069",0,1,1,0,6603317.79042933,NA,"",0.896918624504252
2033,455457.153283261,88020.5174594816,1987,FALSE,1,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,455457.153540853,NA,"",0.193257514620128
2033,455457.153283261,9.13312559210497,2001,FALSE,1,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,455457.153540853,NA,"",2.00526559441802e-05
2033,455457.153283261,286285.773782455,2006,FALSE,1,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,455457.153540853,NA,"",0.628567960166401
44733,35386921.1642986,5665570.66271536,1987,FALSE,4,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,415687383.101396,NA,"",0.160103520631552
44733,35386921.1642986,42214.935607092,1989,FALSE,1,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,415687383.101396,NA,"",0.00119295305209209
44733,35386921.1642986,9241.70730425239,2001,FALSE,5,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,415687383.101396,NA,"",0.000261161666519218
44733,35386921.1642986,41208.3205547753,2006,FALSE,2,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,415687383.101396,NA,"",0.00116450708903011
44733,35386921.1642986,7276206.43201521,2011,FALSE,1,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,415687383.101396,NA,"",0.205618522115343
44733,35386921.1642986,13577247.5359748,2014,FALSE,1,"11566","ESP","La Palma","ESP",FALSE,"11566",0,1,1,0,415687383.101396,NA,"",0.383679819810737
2031,6207777.97399681,5443804.66095992,1994,FALSE,1,"12527","ESP","Teide","ESP",FALSE,"12527",0,1,1,0,14894646.1143677,NA,"",0.876932887059262
2031,6207777.97399681,554.764219689533,2006,FALSE,1,"12527","ESP","Teide","ESP",FALSE,"12527",0,1,1,0,14894646.1143677,NA,"",8.93659892498304e-05
2031,6207777.97399681,1278.81125947728,2011,FALSE,1,"12527","ESP","Teide","ESP",FALSE,"12527",0,1,1,0,14894646.1143677,NA,"",0.000206001449284104
44732,6055301.21443952,1211.40181535232,1987,FALSE,2,"12527","ESP","Teide","ESP",TRUE,"12527",0,1,1,0,21439146.8952716,NA,"",0.000200056408831257
44732,6055301.21443952,181890.446421972,2001,FALSE,3,"12527","ESP","Teide","ESP",TRUE,"12527",0,1,1,0,21439146.8952716,NA,"",0.0300382160986863
44732,6055301.21443952,19136.9051163769,2006,FALSE,2,"12527","ESP","Teide","ESP",TRUE,"12527",0,1,1,0,21439146.8952716,NA,"",0.00316035560225194
44732,6055301.21443952,1179491.26830253,2011,FALSE,1,"12527","ESP","Teide","ESP",TRUE,"12527",0,1,1,0,21439146.8952716,NA,"",0.194786555867758
44732,6055301.21443952,3876851.74517598,2014,FALSE,1,"12527","ESP","Teide","ESP",TRUE,"12527",0,1,1,0,21439146.8952716,NA,"",0.640240940604442
1997,1140244.21570404,80060.7425424369,1987,FALSE,1,"12527","ESP","Teide","ESP",FALSE,"12527",0,1,1,0,1891961.83103448,NA,"",0.0702136800518682
1997,1140244.21570404,5459.58132327082,2006,FALSE,1,"12527","ESP","Teide","ESP",FALSE,"12527",0,1,1,0,1891961.83103448,NA,"",0.00478808070067675
1997,1140244.21570404,1029854.777747,2014,FALSE,1,"12527","ESP","Teide","ESP",FALSE,"12527",0,1,1,0,1891961.83103448,NA,"",0.903187899191509
