"","SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","mountain","terrestrial","marine","freshwater","original_area","kba_note","error_note","percPA"
"357",2899,1582832.07146207,1556348.58534154,2005,FALSE,1,20888,"ALB","Prokletije (nn)","ALB",TRUE,20888,0,1,0,1,269442907.527322,"removed duplicate 46567","",0.98326829068098
"358",46567,1582832.07146207,1556348.58534154,2005,FALSE,1,20888,"ALB","Prokletije (nn)","ALB",TRUE,20888,0,1,0,0,568174084.987337,NA,"",0.98326829068098
"359",6378,23179406.3275365,23179406.3275365,2000,FALSE,1,18947,"GNQ","Annobón","GNQ",FALSE,18947,0,1,1,0,28713339.396956,NA,"",1
"360",6834,589658.652474174,0,0,FALSE,0,14503,"SLE","Lion Mountains","SLE",NA,NA,0,1,1,1,558231767.424651,NA,"no overlaps btwn PAs and kbas in this range",0
"361",6738,221392426.213273,7351736.02583632,1960,TRUE,1,19327,"NGA","Sankwala Mountains (nn)","NGA",FALSE,19327,0,1,0,1,519751113.058046,NA,"",0.0332068090656101
"362",6738,221392426.213273,87119098.0597283,2008,TRUE,1,19327,"NGA","Sankwala Mountains (nn)","NGA",FALSE,19327,0,1,0,1,519751113.058046,NA,"",0.393505322426001
"363",6129,92681568.7050415,0,0,FALSE,0,15171,"CMR","Western Highlands (Cameroon) (nn)","CMR",NA,NA,0,1,0,0,2648666318.22511,NA,"no overlaps btwn PAs and kbas in this range",0
"364",6129,1874783816.33073,0,0,FALSE,0,19264,"CMR","Ebo Forest Hills*","CMR",NA,NA,0,1,0,0,2648666318.22511,NA,"no overlaps btwn PAs and kbas in this range",0
"365",22289,911464.755109169,2119.8846079018,1962,FALSE,1,15172,"GHA","Akwapim Hills","GHA",FALSE,15172,0,1,0,0,9217995.36675325,NA,"",0.00232579986885822
"366",15433,563054.534867957,0,0,FALSE,0,11487,"CHN","Dzungarian Alatau","CHN",NA,NA,0,1,0,0,1555072824.2486,NA,"no overlaps btwn PAs and kbas in this range",0
"367",8323,5814697.337937,5131540.23574026,2012,FALSE,1,14501,"ARE;OMN","Ru'us al-Jibal","ARE",FALSE,14501,0,1,1,0,23788458.3793346,NA,"",0.882512010085271
"368",8323,5814697.337937,683167.360003273,2013,FALSE,1,14501,"ARE;OMN","Ru'us al-Jibal","ARE",FALSE,14501,0,1,1,0,23788458.3793346,NA,"",0.117489754031747
"369",8215,32545.8666281179,0,0,FALSE,0,14501,"ARE;OMN","Ru'us al-Jibal","OMN",NA,NA,0,1,1,0,22495704.0995039,NA,"no pas overlapping this kba",0
"370",12571,18456895.5821106,0,0,FALSE,0,19540,"RUS","North Eastern Caucasus (nn)","RUS",NA,NA,0,1,0,0,252540417.703903,NA,"no overlaps btwn PAs and kbas in this range",0
"371",818,5964015.00222443,0,0,FALSE,0,14621,"TUR","Giresun Mountains","TUR",NA,NA,0,1,1,1,11843116.0897742,NA,"no overlaps btwn PAs and kbas in this range",0
"372",46735,154822450.411683,0,0,FALSE,0,19545,"IRN","Central Alborz Mountains (nn)","IRN",NA,NA,0,1,0,0,844943785.33572,NA,"no overlaps btwn PAs and kbas in this range",0
"373",46741,13867691.0169674,0,0,FALSE,0,19545,"IRN","Central Alborz Mountains (nn)","IRN",NA,NA,0,1,0,0,255190864.523326,NA,"no overlaps btwn PAs and kbas in this range",0
"374",46741,23705645.4462146,0,0,FALSE,0,20914,"IRN","Talysh Mountains (nn)","IRN",NA,NA,0,1,0,0,255190864.523326,NA,"no overlaps btwn PAs and kbas in this range",0
"375",46701,6396882.58998297,0,0,FALSE,0,19541,"AZE","South Eastern Caucasus (nn)","AZE",NA,NA,0,1,0,0,706237778.678699,NA,"no overlaps btwn PAs and kbas in this range",0
"376",46690,1447891.90964431,0,0,FALSE,0,12687,"GEO","Meskheti Range","GEO",NA,NA,0,1,0,0,367491193.09316,NA,"no overlaps btwn PAs and kbas in this range",0
"377",148,3551551.08385816,0,0,FALSE,0,15669,"AZE","Tsiv-Gombori Range","AZE",NA,NA,0,1,0,0,46456146.78661,NA,"no overlaps btwn PAs and kbas in this range",0
"378",2910,701954.504109293,0,0,FALSE,0,11368,"ALB","Griva Mountains","ALB",NA,NA,0,1,1,1,147922003.378406,NA,"no overlaps btwn PAs and kbas in this range",0
"379",2910,4368517.41921279,0,0,FALSE,0,12960,"ALB","Mourgana","ALB",NA,NA,0,1,1,1,147922003.378406,NA,"no overlaps btwn PAs and kbas in this range",0
"380",2910,25315636.754542,22606165.2561971,2013,FALSE,1,19485,"ALB;GRC","Western Hellenides (nn)","ALB",TRUE,19485,0,1,1,0,147922003.378406,NA,"",0.892972413666079
"381",1034,14141463.4698061,14130497.3026318,1997,FALSE,1,19485,"ALB;GRC","Western Hellenides (nn)","GRC",FALSE,19485,0,1,1,0,56187858.9444143,NA,"",0.999224538026229
"382",30813,5795275.99955928,0,0,FALSE,0,19368,"CPV","Cape Verde (nn)","CPV",NA,NA,0,0,1,1,2545622979.06244,NA,"no overlaps btwn PAs and kbas in this range",0
"383",31766,40716753.7426478,0,0,FALSE,0,19368,"CPV","Cape Verde (nn)","CPV",NA,NA,0,1,1,1,51445253.9279426,NA,"no overlaps btwn PAs and kbas in this range",0
"384",30812,30693063.237066,0,0,FALSE,0,19368,"CPV","Cape Verde (nn)","CPV",NA,NA,0,0,1,1,2472512383.69466,NA,"no overlaps btwn PAs and kbas in this range",0
"385",30811,1316392.30900495,0,0,FALSE,0,18554,"CPV","Serra Malagueta","CPV",NA,NA,0,0,1,1,12930636.1634942,NA,"no overlaps btwn PAs and kbas in this range",0
"386",46641,389011.486603929,0,0,FALSE,0,11438,"LBN","Jebel Liban","LBN",NA,NA,0,1,0,0,537503.924724317,NA,"no pas overlapping this kba",0
"387",31769,2320414.72892292,0,0,FALSE,0,11438,"LBN","Jebel Liban","LBN",NA,NA,0,1,1,0,32785223.9669697,NA,"no pas overlapping this kba",0
"388",46597,18367817.6160891,4381300.74015764,1999,FALSE,1,11438,"LBN","Jebel Liban","LBN",FALSE,11438,0,1,0,0,55179761.7597067,NA,"",0.238531372193063
"389",6483,139309.234649453,0,0,FALSE,0,11775,"MAR;ESP","Rif","MAR",NA,NA,0,1,1,0,137453169.067684,NA,"no pas overlapping this kba",0
"390",6484,8438153.28215707,0,0,FALSE,0,11775,"MAR;ESP","Rif","MAR",NA,NA,0,1,1,0,165051168.092274,NA,"no pas overlapping this kba",0
"391",6482,16761323.4426385,0,0,FALSE,0,11775,"MAR;ESP","Rif","MAR",NA,NA,0,1,1,1,387193765.455868,NA,"no pas overlapping this kba",0
"392",28513,938837.621604419,63146.5708529186,1999,TRUE,1,11775,"MAR;ESP","Rif","ESP",TRUE,11775,0,0,1,0,1300255063.95309,NA,"",0.0672603753831304
"393",28513,938837.621604419,0,2000,TRUE,1,11775,"MAR;ESP","Rif","ESP",TRUE,11775,0,0,1,0,1300255063.95309,NA,"",0
"394",1945,5392545.17565672,5192635.51916788,1999,TRUE,1,11775,"MAR;ESP","Rif","ESP",FALSE,11775,0,1,1,0,6300649.30587838,"clipped by: 28513 ;","",0.96292851520442
"395",1945,5392545.17565672,0,2000,TRUE,1,11775,"MAR;ESP","Rif","ESP",FALSE,11775,0,1,1,0,6300649.30587838,"clipped by: 28513 ;","",0
"396",31711,1735261.32921816,0,0,FALSE,0,14839,"BIH;HRV","Mountains of Lower Herzegovina","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no pas overlapping this kba",0
"397",31728,17522258.0898744,0,0,FALSE,0,14839,"BIH;HRV","Mountains of Lower Herzegovina","BIH",NA,NA,0,1,0,0,42993707.6479952,NA,"no pas overlapping this kba",0
"398",102,23864556.3884122,23861181.9344582,1995,FALSE,1,14839,"BIH;HRV","Mountains of Lower Herzegovina","BIH",TRUE,14839,0,1,0,1,81654576.2102556,NA,"",0.999858599761962
"399",3609,12256452.1286535,2886283.79324392,1965,FALSE,2,14839,"BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,14839,0,1,1,0,248549428.530585,NA,"",0.235490969405109
"400",3609,12256452.1286535,1507866.99169384,1993,FALSE,1,14839,"BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,14839,0,1,1,0,248549428.530585,NA,"",0.12302638445988
"401",3609,12256452.1286535,6939309.94991617,2013,FALSE,1,14839,"BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,14839,0,1,1,0,248549428.530585,NA,"",0.566176074207742
"402",3609,12256452.1286535,1.64056053779697e-05,2014,FALSE,1,14839,"BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,14839,0,1,1,0,248549428.530585,NA,"",1.338528083475e-12
"403",31962,714642.111211896,714024.882652998,1965,FALSE,1,14839,"BIH;HRV","Mountains of Lower Herzegovina","HRV",TRUE,14839,0,1,0,0,151457911.201227,"removed duplicate 3609","",0.999136310960109
"404",31711,227636.415973231,0,0,FALSE,0,14833,"BIH;HRV","Southern Dalmatian Mountains","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no pas overlapping this kba",0
"405",102,3432946.07878207,3432946.07878207,1995,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","BIH",TRUE,14833,0,1,0,1,81654576.2102556,NA,"",1
"406",3609,64067714.6315485,9617100.57234813,1983,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,1,0,248549428.530585,NA,"",0.150108375609397
"407",3609,64067714.6315485,11061106.5877139,1993,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,1,0,248549428.530585,NA,"",0.172647122678342
"408",3609,64067714.6315485,38543900.347906,2013,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,1,0,248549428.530585,NA,"",0.601611912795248
"409",3609,64067714.6315485,0.000118505519253635,2014,FALSE,2,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,1,0,248549428.530585,NA,"",1.84969168847612e-12
"410",31962,37879045.2545279,8016586.3658632,1983,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,0,0,151457911.201227,"removed duplicate 3609","",0.211636442048521
"411",31962,37879045.2545279,7888099.65825336,1993,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,0,0,151457911.201227,"removed duplicate 3609","",0.208244416015487
"412",31962,37879045.2545279,21797218.9878666,2013,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,0,0,151457911.201227,"removed duplicate 3609","",0.575442671308116
"413",31844,1812809.83554811,216310.780738518,1975,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,0,0,10003502.8194345,NA,"",0.119323481424689
"414",31844,1812809.83554811,1338841.69666959,2014,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",TRUE,14833,0,1,0,0,10003502.8194345,NA,"",0.738545031263463
"415",31787,322787.973467703,55386.5811337327,2014,FALSE,1,14833,"BIH;HRV","Southern Dalmatian Mountains","HRV",FALSE,14833,0,1,1,0,840378.630730311,NA,"",0.17158811878496
"416",31711,451901.903442189,0,0,FALSE,0,14855,"BIH","Čvrsnica Mountains","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no overlaps btwn PAs and kbas in this range",0
"417",31711,617876.5197397,0,0,FALSE,0,14857,"BIH","Velež Mountains","BIH",NA,NA,0,1,0,0,13196491.7372023,NA,"no overlaps btwn PAs and kbas in this range",0
"418",46612,2546188.43784408,0,0,FALSE,0,11430,"SYR;TUR","An-Nusayriyah Mountains","SYR",NA,NA,0,1,0,0,15920815.1359304,NA,"no overlaps btwn PAs and kbas in this range",0
"419",31704,912201.766261738,0,0,FALSE,0,11430,"SYR;TUR","An-Nusayriyah Mountains","SYR",NA,NA,0,1,0,0,104822517.009216,NA,"no overlaps btwn PAs and kbas in this range",0
"420",31628,1027617.8484791,0,0,FALSE,0,11430,"SYR;TUR","An-Nusayriyah Mountains","TUR",NA,NA,0,1,1,1,29141044.9233127,NA,"no overlaps btwn PAs and kbas in this range",0
"421",6164,7913752.79249817,2185377.03626823,2001,FALSE,1,10096,"DZA","Edough Range","DZA",TRUE,10096,0,1,1,1,399058433.604972,NA,"",0.276149267429715
"422",6164,44597238.7387171,2208614.31236092,2001,FALSE,1,15770,"DZA","Monts de Constantine","DZA",TRUE,15770,0,1,1,1,399058433.604972,NA,"",0.0495235663647379
"423",128,7241650.10321931,1463592.81266296,1977,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","MKD",FALSE,11160,0,1,0,1,33014991.4571278,NA,"",0.202107640082239
"424",128,7241650.10321931,37683.0775738854,2007,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","MKD",FALSE,11160,0,1,0,1,33014991.4571278,NA,"",0.00520365897782513
"425",31709,3214076.63148361,3204614.70433559,1987,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","MKD",FALSE,11160,0,1,0,0,8726590.13248872,NA,"",0.997056097836831
"426",996,9513913.42188157,9148225.43122238,1975,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","GRC",TRUE,11160,0,1,0,1,152765993.336715,NA,"",0.961562821265735
"427",996,9513913.42188157,4.68555575315155e-06,1988,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","GRC",TRUE,11160,0,1,0,1,152765993.336715,NA,"",4.92495101161524e-13
"428",996,9513913.42188157,2.22640501309759e-05,2001,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","GRC",TRUE,11160,0,1,0,1,152765993.336715,NA,"",2.34015689902849e-12
"429",996,9513913.42188157,202686.431930953,2002,FALSE,1,11160,"MKD;GRC","Belasitsa Mountains","GRC",TRUE,11160,0,1,0,1,152765993.336715,NA,"",0.0213042123617378
"430",31622,6082531.47411754,0,0,FALSE,0,14672,"TUR","Taşeli Plateau","TUR",NA,NA,0,1,1,1,21443551.0507092,NA,"no overlaps btwn PAs and kbas in this range",0
"431",31640,5998961.53642963,0,0,FALSE,0,14687,"TUR","Ilbir Mountains","TUR",NA,NA,0,1,1,1,154803653.663135,NA,"no overlaps btwn PAs and kbas in this range",0
"432",792,10156952.8706752,0,0,FALSE,0,14687,"TUR","Ilbir Mountains","TUR",NA,NA,0,1,1,1,242710953.43929,NA,"no overlaps btwn PAs and kbas in this range",0
"433",31610,241288.641942233,0,0,FALSE,0,11165,"TUR","Bey Mountains","TUR",NA,NA,0,1,1,1,31680875.4831477,NA,"no overlaps btwn PAs and kbas in this range",0
"434",31609,14570706.1863367,0,0,FALSE,0,11165,"TUR","Bey Mountains","TUR",NA,NA,0,1,1,1,47178096.6905547,NA,"no overlaps btwn PAs and kbas in this range",0
"435",31610,1565359.32960961,0,0,FALSE,0,12083,"TUR","Yanartaş Mountains","TUR",NA,NA,0,1,1,1,31680875.4831477,NA,"no overlaps btwn PAs and kbas in this range",0
"436",31704,12767810.4589243,0,0,FALSE,0,14632,"SYR","Limestone Massif","SYR",NA,NA,0,1,0,0,104822517.009216,NA,"no PAs in this range",0
"437",31628,98897.1256251633,0,0,FALSE,0,11348,"TUR","Nur Mountains","TUR",NA,NA,0,1,1,1,29141044.9233127,NA,"no overlaps btwn PAs and kbas in this range",0
"438",761,6620819.46717621,0,0,FALSE,0,11142,"TUR","Aydin Mountains","TUR",NA,NA,0,1,1,1,77753626.4559873,NA,"no overlaps btwn PAs and kbas in this range",0
"439",761,5702201.03436167,0,0,FALSE,0,14711,"TUR","Nif Mountains","TUR",NA,NA,0,1,1,1,77753626.4559873,NA,"no overlaps btwn PAs and kbas in this range",0
"440",28345,75698415.5639299,0,0,FALSE,0,14772,"TUR","Dede Mountains","TUR",NA,NA,0,1,1,1,1103136542.23476,NA,"no overlaps btwn PAs and kbas in this range",0
"441",760,7354545.69395568,0,0,FALSE,0,18710,"TUR","Dilek Peninsula","TUR",NA,NA,0,1,1,1,246250330.364737,NA,"no overlaps btwn PAs and kbas in this range",0
"442",9628,25199269.1296865,0,0,FALSE,0,14769,"TUR","Gokceada","TUR",NA,NA,0,1,1,1,89491133.6911129,NA,"no overlaps btwn PAs and kbas in this range",0
"443",115,2269771.39961487,2201560.91458185,1983,FALSE,1,14837,"MNE","Katunska Highlands","MNE",TRUE,14837,0,1,0,1,371132132.533763,NA,"",0.969948301822556
"444",6932,777190.95918974,0,0,FALSE,0,19347,"TUN","Dorsale tunisienne (nn)","TUN",NA,NA,0,1,0,0,777190.959184689,NA,"no overlaps btwn PAs and kbas in this range",0
"445",792,40153967.4788505,0,0,FALSE,0,14714,"TUR","Yaran Mountains","TUR",NA,NA,0,1,1,1,242710953.43929,NA,"no overlaps btwn PAs and kbas in this range",0
"446",782,25281130.2446498,4670322.81908516,1998,FALSE,1,12028,"TUR","Uludağ","TUR",FALSE,12028,0,1,0,1,245147069.288519,NA,"",0.184735523051764
"447",768,2600654.00782508,0,0,FALSE,0,14657,"TUR","Karaman Plateau","TUR",NA,NA,0,1,1,1,216120191.511571,NA,"no overlaps btwn PAs and kbas in this range",0
"448",762,2216278.47267456,0,0,FALSE,0,19738,"TUR","Western Anatolia (nn)","TUR",NA,NA,0,1,0,0,69159849.9059326,NA,"no overlaps btwn PAs and kbas in this range",0
"449",28513,1140986.09189523,1140986.09189523,1992,FALSE,1,15060,"ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,15060,0,0,1,0,1300255063.95309,NA,"",1
"450",1865,204319.829032291,4295.64829371683,1992,FALSE,1,15060,"ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,15060,0,1,0,1,214550837.902701,NA,"",0.0210241380587586
"451",1865,204319.829032291,5.98441441272213e-06,2003,FALSE,2,15060,"ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,15060,0,1,0,1,214550837.902701,NA,"",2.9289445087468e-11
"452",1865,204319.829032291,0,2006,FALSE,1,15060,"ESP","Sierra de Retín, La Plata y Fates","ESP",TRUE,15060,0,1,0,1,214550837.902701,NA,"",0
"453",28513,788227.209376555,788227.209376555,1992,FALSE,1,15061,"ESP","Sierras del Ojon, de la Luna, del Niño y del Cabrito","ESP",TRUE,15061,0,0,1,0,1300255063.95309,NA,"",1
"454",1865,6961.81913312711,6961.81913312711,1989,FALSE,2,15061,"ESP","Sierras del Ojon, de la Luna, del Niño y del Cabrito","ESP",TRUE,15061,0,1,0,1,214550837.902701,NA,"",1
"455",28510,1394045.95396929,36749.8690583187,1987,FALSE,1,19066,"ESP","Fuerteventura","ESP",TRUE,19066,0,0,1,0,838630751.263017,NA,"",0.0263620212473486
"456",28510,1394045.95396929,0.272593437156821,1989,FALSE,1,19066,"ESP","Fuerteventura","ESP",TRUE,19066,0,0,1,0,838630751.263017,NA,"",1.9554121324384e-07
"457",28510,1394045.95396929,1203831.37638849,2014,FALSE,1,19066,"ESP","Fuerteventura","ESP",TRUE,19066,0,0,1,0,838630751.263017,NA,"",0.863552146872058
"458",29949,1431329.76267898,135772.626226442,1987,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,91818107.2690509,NA,"",0.0948576839290476
"459",29949,1431329.76267898,330.272524030835,1989,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,91818107.2690509,NA,"",0.000230745236103156
"460",29949,1431329.76267898,1.00536738575352e-05,2001,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,91818107.2690509,NA,"",7.02400950478246e-12
"461",1979,408209.168601898,247317.865293545,1989,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,81499039.8374851,NA,"",0.605860633019585
"462",1978,3420937.159251,3416321.85396957,1987,FALSE,2,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,45062807.479774,NA,"",0.998650865225937
"463",1985,13312165.2836964,118998.670758111,2011,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,22826903.0757224,NA,"",0.0089390920426634
"464",1988,29351828.9613202,9189811.72855697,1987,FALSE,2,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,1,0,105772013.382931,NA,"",0.313091621672616
"465",1988,29351828.9613202,11011.4533182749,1989,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,1,0,105772013.382931,NA,"",0.000375153907198962
"466",1988,29351828.9613202,19289900.5445581,2001,FALSE,2,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,1,0,105772013.382931,NA,"",0.657195862308217
"467",1986,11272363.251179,7762903.61156995,2001,FALSE,1,19066,"ESP","Fuerteventura","ESP",FALSE,19066,0,1,0,0,86790229.9027063,NA,"",0.688666913813128
"468",28510,656804.876233401,10357.695051915,1987,FALSE,1,19067,"ESP","Lanzarote","ESP",TRUE,19067,0,0,1,0,838630751.263017,NA,"",0.0157698205764147
"469",28510,656804.876233401,0.103963117612615,1989,FALSE,1,19067,"ESP","Lanzarote","ESP",TRUE,19067,0,0,1,0,838630751.263017,NA,"",1.58286153733839e-07
"470",28510,656804.876233401,646447.079094515,2011,FALSE,1,19067,"ESP","Lanzarote","ESP",TRUE,19067,0,0,1,0,838630751.263017,NA,"",0.984230023993906
"471",1976,5520608.12926667,31009.2483383343,1987,FALSE,1,19067,"ESP","Lanzarote","ESP",FALSE,19067,0,1,0,0,33384046.3869289,NA,"",0.00561699863715075
"472",1976,5520608.12926667,0.0301082387496763,1989,FALSE,1,19067,"ESP","Lanzarote","ESP",FALSE,19067,0,1,0,0,33384046.3869289,NA,"",5.45379024279263e-09
"473",1976,5520608.12926667,3521037.87439233,2006,FALSE,1,19067,"ESP","Lanzarote","ESP",FALSE,19067,0,1,0,0,33384046.3869289,NA,"",0.637798914892379
"474",1974,37483.4381038435,37483.4381038435,2006,FALSE,1,19067,"ESP","Lanzarote","ESP",FALSE,19067,0,1,0,0,27485976.1069005,NA,"",1
"475",1969,3926030.01540546,3796247.56616515,1987,FALSE,2,19067,"ESP","Lanzarote","ESP",FALSE,19067,0,1,1,0,1400313791.93206,NA,"",0.966943082775462
"476",1969,3926030.01540546,102506.518752991,1995,FALSE,1,19067,"ESP","Lanzarote","ESP",FALSE,19067,0,1,1,0,1400313791.93206,NA,"",0.0261094587536934
"477",28509,25960964.4559125,200387.270819346,1987,FALSE,6,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.00771879146322349
"478",28509,25960964.4559125,11642.3917655587,1989,FALSE,1,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.000448457598150103
"479",28509,25960964.4559125,226070.968660308,1994,FALSE,3,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.0087081113278448
"480",28509,25960964.4559125,35008.344165134,1998,FALSE,1,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.00134849936814119
"481",28509,25960964.4559125,405920.56750916,2001,FALSE,10,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.0156358046018862
"482",28509,25960964.4559125,31994.3726233456,2006,FALSE,1,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.0012324030826235
"483",28509,25960964.4559125,10580296.6131353,2011,FALSE,2,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.407546361811905
"484",28509,25960964.4559125,11599770.6768195,2014,FALSE,1,19068,"ESP","La Gomera","ESP",TRUE,19068,0,0,1,0,2104853875.84085,NA,"",0.446815860655659
"485",2014,5260549.71484575,1398464.83483159,1987,FALSE,1,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,5260549.71494592,NA,"",0.265840056769162
"486",2014,5260549.71484575,265403.017344878,1998,FALSE,1,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,5260549.71494592,NA,"",0.0504515747842637
"487",2014,5260549.71484575,3545260.33123467,2001,FALSE,3,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,5260549.71494592,NA,"",0.673933433464115
"488",2012,1632659.45140801,1268944.26260132,1994,FALSE,2,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,1632659.45161744,NA,"",0.777225318793196
"489",2012,1632659.45140801,121990.97781474,2001,FALSE,3,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,1632659.45161744,NA,"",0.0747191814615931
"490",2012,1632659.45140801,161611.96379392,2006,FALSE,1,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,1632659.45161744,NA,"",0.0989869403901374
"491",2012,1632659.45140801,50074.5957189567,2014,FALSE,1,19068,"ESP","La Gomera","ESP",FALSE,19068,0,1,1,0,1632659.45161744,NA,"",0.0306705698336368
"492",28509,7144692.24310383,186129.335207996,1987,FALSE,1,12529,"ESP","Macizo de Teno","ESP",TRUE,12529,0,0,1,0,2104853875.84085,NA,"",0.0260514139552548
"493",28509,7144692.24310383,1273.53657000761,1989,FALSE,1,12529,"ESP","Macizo de Teno","ESP",TRUE,12529,0,0,1,0,2104853875.84085,NA,"",0.000178249325047814
"494",28509,7144692.24310383,1956.29974259436,2001,FALSE,1,12529,"ESP","Macizo de Teno","ESP",TRUE,12529,0,0,1,0,2104853875.84085,NA,"",0.000273811617915749
"495",28509,7144692.24310383,6069287.70557529,2011,FALSE,1,12529,"ESP","Macizo de Teno","ESP",TRUE,12529,0,0,1,0,2104853875.84085,NA,"",0.849482034923682
"496",28509,7144692.24310383,205319.717582278,2014,FALSE,1,12529,"ESP","Macizo de Teno","ESP",TRUE,12529,0,0,1,0,2104853875.84085,NA,"",0.0287373774259424
"497",44732,131228.410626066,125961.074200808,2014,FALSE,1,12529,"ESP","Macizo de Teno","ESP",TRUE,12529,0,1,1,0,21439146.8952716,NA,"",0.959861310518594
"498",2025,2062226.94210173,1145914.55649342,1987,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,2062226.94216957,NA,"",0.55566850238391
"499",2025,2062226.94210173,733580.70957065,1989,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,2062226.94216957,NA,"",0.355722590270797
"500",2025,2062226.94210173,145535.7385494,1996,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,2062226.94216957,NA,"",0.0705721254912308
"501",2026,15450936.3684632,6539529.00171221,1987,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,229602056.093409,NA,"",0.423244834213415
"502",2026,15450936.3684632,6101.12533560635,1989,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,229602056.093409,NA,"",0.000394870912034777
"503",2026,15450936.3684632,0,1994,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,229602056.093409,NA,"",0
"504",2026,15450936.3684632,5.22722742815293e-06,2001,FALSE,2,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,229602056.093409,NA,"",3.38311368547358e-13
"505",2026,15450936.3684632,4703345.04409566,2011,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,229602056.093409,NA,"",0.304405178555756
"506",2026,15450936.3684632,4051153.64489027,2014,FALSE,1,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,229602056.093409,NA,"",0.262194701232416
"507",2027,1005739.87431378,68325.1654622477,1987,FALSE,2,19069,"ESP","El Hierro","ESP",FALSE,19069,0,1,1,0,6603317.79042933,NA,"",0.067935225804651
