"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
23865,2713005254.0919,4531232.93770166,1981,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",0.00167018951801417
23865,2713005254.0919,56271803.6978065,1984,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",0.0207415019240874
23865,2713005254.0919,2564973333.76955,1988,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",0.945436183693681
23865,2713005254.0919,1878.18749180266,1994,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",6.92290399721811e-07
23865,2713005254.0919,2630.09630220942,1998,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",9.6944018012592e-07
23865,2713005254.0919,NA,2002,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",NA
23865,2713005254.0919,181.274919092655,2003,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",6.68170173350186e-08
23865,2713005254.0919,1350461.94943727,2004,FALSE,8,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",0.000497773436818979
23865,2713005254.0919,64.403124488805,2006,FALSE,1,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",2.37386655966363e-08
23865,2713005254.0919,7.9028308391571e-05,2008,FALSE,2,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",2.91294343320479e-14
23865,2713005254.0919,5356.28547305288,2009,FALSE,2,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",1.97429970508691e-06
23865,2713005254.0919,71465951.608438,2011,FALSE,2,"15197","AUS","Daintree","AUS",TRUE,"15197;19815;20367",TRUE,"",0.026341987911984
