"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
8001,342533611.651279,0,0,FALSE,0,0,"AFG","Afghanistan"
8004,65043764.9911045,0,0,FALSE,0,0,"AFG","Afghanistan"
8005,10822649323.9909,0,0,FALSE,0,0,"AFG","Afghanistan"
8006,1692021909.45553,0,0,FALSE,0,0,"AFG","Afghanistan"
8007,438503909.409295,427912641.557773,2009,FALSE,1,0.975846810885244,"AFG","Afghanistan"
8008,1564656.88358817,0,0,FALSE,0,0,"AFG","Afghanistan"
8010,764145288.104797,0,0,FALSE,0,0,"AFG","Afghanistan"
8011,2060315007.66185,0,0,FALSE,0,0,"AFG","Afghanistan"
8012,482538815.816569,0,0,FALSE,0,0,"AFG","Afghanistan"
8014,282172007.931976,0,0,FALSE,0,0,"AFG","Afghanistan"
8015,455918002.016892,0,0,FALSE,0,0,"AFG","Afghanistan"
8016,40880082546.193,0,0,FALSE,0,0,"AFG","Afghanistan"
46714,10890743726.075,0,0,FALSE,0,0,"AFG","Afghanistan"
8000,564950559.531759,0,0,FALSE,0,0,"AFG","Afghanistan"
8002,823122480.670752,0,0,FALSE,0,0,"AFG","Afghanistan"
8003,3836557173.88295,0,0,FALSE,0,0,"AFG","Afghanistan"
NA,0,0,0,FALSE,0,NA,"AFG","Afghanistan"
NA,0,0,0,FALSE,0,NA,"AFG","Afghanistan"
NA,0,0,0,FALSE,0,NA,"AFG","Afghanistan"
26259,306867352.28067,0,0,FALSE,0,0,"AFG","Afghanistan"
