"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
24368,537328591.962522,522960.343515393,2000,FALSE,7,"21026","ROU","Harghita Mountains","ROU",TRUE,"20155;20156;20161;21026",TRUE,"",0.000973259847582927
24368,537328591.962522,477272881.813469,2007,FALSE,1,"21026","ROU","Harghita Mountains","ROU",TRUE,"20155;20156;20161;21026",TRUE,"",0.888232803823621
24368,537328591.962522,760916.046703745,2009,FALSE,3,"21026","ROU","Harghita Mountains","ROU",TRUE,"20155;20156;20161;21026",TRUE,"",0.00141610935670592
24368,537328591.962522,2678210.05052571,2013,FALSE,1,"21026","ROU","Harghita Mountains","ROU",TRUE,"20155;20156;20161;21026",TRUE,"",0.00498430586160304
