"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
6782,12315304.9492387,3254744.86830584,1979,FALSE,1,0.264284553384691,"SYC","Seychelles"
6782,12315304.9492387,NA,1983,FALSE,2,NA,"SYC","Seychelles"
6782,12315304.9492387,4535.41443119431,1991,FALSE,1,0.000368274634683298,"SYC","Seychelles"
6793,400040.728982789,26026.6124149337,1966,FALSE,1,0.0650599064778063,"SYC","Seychelles"
6793,400040.728982789,374014.11678366,2020,FALSE,1,0.934940094061649,"SYC","Seychelles"
6794,185730.294661124,16264.3673706305,1966,FALSE,1,0.0875698140699435,"SYC","Seychelles"
6794,185730.294661124,169465.927374218,2020,FALSE,1,0.912430186380843,"SYC","Seychelles"
45504,19325.2998902348,19324.9634252231,1966,FALSE,1,0.999982589402821,"SYC","Seychelles"
45450,64241.3297307836,5.9677750745557e-05,1979,FALSE,1,9.28961947015244e-10,"SYC","Seychelles"
45486,1577092.00949065,0,0,FALSE,0,0,"SYC","Seychelles"
45487,23351203.7073773,23351203.7073773,2020,FALSE,1,1,"SYC","Seychelles"
6791,8219551.90858331,8202586.77588306,1966,TRUE,1,0.997936002729963,"SYC","Seychelles"
6798,153591272.8023,153591272.8023,2020,FALSE,1,1,"SYC","Seychelles"
6797,212362002.29915,212362002.321924,2020,FALSE,2,1.00000000010724,"SYC","Seychelles"
45488,3201913.74783791,6181.03446372549,1979,FALSE,1,0.00193041879029353,"SYC","Seychelles"
45451,1079233.24124844,0,0,FALSE,0,0,"SYC","Seychelles"
45489,1289146.44473595,4226.91958509432,1979,FALSE,1,0.003278851368946,"SYC","Seychelles"
45452,1024209.76194892,0,0,FALSE,0,0,"SYC","Seychelles"
45453,2989479.0147896,0,0,FALSE,0,0,"SYC","Seychelles"
45490,1592220.84781825,0,0,FALSE,0,0,"SYC","Seychelles"
45454,184661.686718607,0,0,FALSE,0,0,"SYC","Seychelles"
6780,752634.235207997,752634.235207997,2020,FALSE,1,1,"SYC","Seychelles"
6790,614242.239060041,0,0,FALSE,0,0,"SYC","Seychelles"
6784,292558.958001194,0,0,FALSE,0,0,"SYC","Seychelles"
45456,1527201.30030504,1527201.3059827,1979,FALSE,2,1.00000000371769,"SYC","Seychelles"
6792,24386514.7008014,24386514.7008014,2020,FALSE,2,1,"SYC","Seychelles"
45457,1362010.83861336,1362010.83861336,2020,FALSE,1,1,"SYC","Seychelles"
