"SitRecID","kba","ovl","year","random","nPAs","percPA","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note"
28016,NA,0,0,FALSE,0,0,"18785","PYF","Raiatea","FSM",NA,NA,NA,"no PAs in this range"
23766,NA,0,0,FALSE,0,0,"18785","PYF","Raiatea","FSM",NA,NA,NA,"no PAs in this range"
31351,NA,0,0,FALSE,0,0,"18785","PYF","Raiatea","FSM",NA,NA,NA,"no PAs in this range"
