"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3233,1314790096.27046,2075313.67061453,1965,FALSE,4,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0015784372551188
3233,1314790096.27046,11251.4466769099,1981,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",8.55759920068294e-06
3233,1314790096.27046,14949398.4230448,1988,FALSE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0113701787573928
3233,1314790096.27046,2275036.3297898,1990,FALSE,2,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0017303418517094
3233,1314790096.27046,231556388.259786,1991,FALSE,2,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.176116620376606
3233,1314790096.27046,194411.218820304,1994,FALSE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.000147864833612431
3233,1314790096.27046,15560.9064176977,1995,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",1.18352780887518e-05
3233,1314790096.27046,382027.95714595,1996,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.000290561937019158
3233,1314790096.27046,226638145.01831,1997,FALSE,4,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.172375914346475
3233,1314790096.27046,10745535.4092224,2000,FALSE,3,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00817281438284579
3233,1314790096.27046,11213.1678287086,2001,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",8.52848516315721e-06
3233,1314790096.27046,34681149.3755463,2002,FALSE,4,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0263777081025504
3233,1314790096.27046,1841026.8839664,2004,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00140024395467281
3233,1314790096.27046,0.0185306800995022,2005,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",1.40940216632803e-11
3233,1314790096.27046,4177.08661580086,2006,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",3.1769988438836e-06
3233,1314790096.27046,NA,2007,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",NA
3233,1314790096.27046,26960131.1776993,2008,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.0205052740009029
3233,1314790096.27046,126996.942912133,2009,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",9.65910401001445e-05
3233,1314790096.27046,496.549106752876,2010,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",3.77664167201586e-07
3233,1314790096.27046,11121711.8827859,2012,FALSE,2,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00845892581206218
3233,1314790096.27046,1984088.36249958,2016,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00150905332199236
3233,1314790096.27046,73.4976019202877,2017,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",5.59006354921378e-08
3233,1314790096.27046,3204665.45914601,2018,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",0.00243739701739189
3233,1314790096.27046,NA,2019,FALSE,1,"15430","AUT","Totes Mountains","AUT",TRUE,"15429;15430;15431;15432",TRUE,"",NA
