"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1814,692951112.645156,121989.013666245,1989,TRUE,1,"20996","ESP","Macizo de Peñagolosa","ESP",TRUE,"14385;14993;14994;15014;20996",TRUE,"",0.000176042741602051
1814,692951112.645156,391576005.735411,2000,TRUE,2,"20996","ESP","Macizo de Peñagolosa","ESP",TRUE,"14385;14993;14994;15014;20996",TRUE,"",0.56508460494518
1814,692951112.645156,59115021.4804461,2002,TRUE,2,"20996","ESP","Macizo de Peñagolosa","ESP",TRUE,"14385;14993;14994;15014;20996",TRUE,"",0.0853090793877078
1814,692951112.645156,160607.430089897,2005,TRUE,1,"20996","ESP","Macizo de Peñagolosa","ESP",TRUE,"14385;14993;14994;15014;20996",TRUE,"",0.000231773103699654
1814,692951112.645156,999714.352197952,2006,TRUE,5,"20996","ESP","Macizo de Peñagolosa","ESP",TRUE,"14385;14993;14994;15014;20996",TRUE,"",0.00144269102676206
1814,692951112.645156,2409.9032086432,2013,TRUE,1,"20996","ESP","Macizo de Peñagolosa","ESP",TRUE,"14385;14993;14994;15014;20996",TRUE,"",3.47773914301694e-06
