"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
2352,1210285428.27163,1208573621.70406,1973,FALSE,2,"10075","FRA","Ecrins Massif","FRA",TRUE,"10018;10072;10073;10074;10075;15377;15378;15380;15381;15382",TRUE,"",0.998585617468757
