"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
3108,1280113745.0639,1427592.9411787,1966,FALSE,2,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.00111520788420832
3108,1280113745.0639,912564.281675003,1967,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.000712877496389552
3108,1280113745.0639,45949.2569417953,1981,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",3.58946672660732e-05
3108,1280113745.0639,65489013.0463153,1983,FALSE,2,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.0511587453059075
3108,1280113745.0639,32365.6087708473,1987,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",2.52833850864025e-05
3108,1280113745.0639,288619.910506533,1988,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.000225464269577175
3108,1280113745.0639,304617.114849785,1993,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.000237960974971471
3108,1280113745.0639,282708.334825435,1995,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.000220846261447902
3108,1280113745.0639,2210836.18992913,1996,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.00172706230087294
3108,1280113745.0639,32340147.6235705,2002,FALSE,2,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.0252634953325622
3108,1280113745.0639,1075072663.51033,2004,FALSE,23,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.839825888641382
3108,1280113745.0639,NA,2008,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",NA
3108,1280113745.0639,1941233.95951945,2011,FALSE,4,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.00151645427369624
3108,1280113745.0639,163.060457035899,2012,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",1.27379662678147e-07
3108,1280113745.0639,136141.338874532,2016,FALSE,3,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",0.000106350970294234
3108,1280113745.0639,NA,2017,FALSE,1,"20299","SVK","Volovec Mountains","SVK",TRUE,"20296;20297;20299;20311",TRUE,"",NA
