"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
14946,13764876838.5593,10486611755.289,1978,FALSE,1,"11915","VEN","Sierra de Unturan","VEN",TRUE,"11733;11859;11915;11932",TRUE,"",0.761838400610532
14946,13764876838.5593,2735158943.38205,1991,FALSE,3,"11915","VEN","Sierra de Unturan","VEN",TRUE,"11733;11859;11915;11932",TRUE,"",0.198705660461857
