"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
994,1348971860.81039,6079326.6313256,1980,FALSE,1,0.00450663709743616,"GRC","Greece"
994,1348971860.81039,45842539.3422875,1987,FALSE,1,0.0339833177207623,"GRC","Greece"
994,1348971860.81039,25949164.7292029,2001,FALSE,2,0.0192362535372783,"GRC","Greece"
994,1348971860.81039,216351740.412128,2005,FALSE,2,0.160382693440436,"GRC","Greece"
994,1348971860.81039,157080040.377813,2006,FALSE,4,0.116444267624269,"GRC","Greece"
994,1348971860.81039,844443847.93039,2009,FALSE,8,0.625990706302125,"GRC","Greece"
994,1348971860.81039,300118.302801117,2010,FALSE,1,0.000222479290725027,"GRC","Greece"
1011,177559405.668985,116145894.309742,2001,FALSE,1,0.654124144379417,"GRC","Greece"
1011,177559405.668985,27783939.4703467,2006,FALSE,3,0.156476866802218,"GRC","Greece"
1011,177559405.668985,32764126.3563812,2010,FALSE,3,0.184524870608442,"GRC","Greece"
1138,95855017.665917,7666.99651758,2001,FALSE,1,7.99853435351892e-05,"GRC","Greece"
1138,95855017.665917,92783904.1301379,2010,FALSE,1,0.967960847428115,"GRC","Greece"
1149,189040488.767059,4551109.44456029,1990,FALSE,1,0.0240747866990986,"GRC","Greece"
1149,189040488.767059,174123963.309714,2002,FALSE,1,0.921093488730207,"GRC","Greece"
1162,489246560.505201,1716043.96011165,1986,FALSE,1,0.00350752381036597,"GRC","Greece"
1162,489246560.505201,17643322.6737363,1987,FALSE,1,0.0360622313941618,"GRC","Greece"
1162,489246560.505201,128430.43926351,1998,FALSE,1,0.000262506575684235,"GRC","Greece"
1162,489246560.505201,87907869.6646301,2001,FALSE,2,0.17968009744178,"GRC","Greece"
1162,489246560.505201,353586.299626404,2002,FALSE,1,0.000722715964035163,"GRC","Greece"
1162,489246560.505201,35360125.7849332,2006,FALSE,4,0.0722746538032277,"GRC","Greece"
1162,489246560.505201,344382954.893044,2008,FALSE,1,0.7039047030549,"GRC","Greece"
986,188036362.327072,163668009.89804,1975,FALSE,1,0.870406169703258,"GRC","Greece"
986,188036362.327072,21855617.9546684,1977,FALSE,1,0.116230806021723,"GRC","Greece"
987,409728670.013896,406680122.941791,1986,FALSE,2,0.99255959542201,"GRC","Greece"
988,67370697.4900047,22278707.835298,1975,FALSE,1,0.33068839518254,"GRC","Greece"
988,67370697.4900047,32442975.9094816,1988,FALSE,1,0.481559151355008,"GRC","Greece"
988,67370697.4900047,4081575.31037864,1997,FALSE,1,0.0605838363330616,"GRC","Greece"
988,67370697.4900047,263.935528986156,2001,FALSE,4,3.91766062723804e-06,"GRC","Greece"
988,67370697.4900047,8300256.45364218,2006,FALSE,2,0.123202768605351,"GRC","Greece"
989,142706839.694514,87696664.4307434,1975,FALSE,1,0.614523204483203,"GRC","Greece"
989,142706839.694514,NA,1978,FALSE,1,NA,"GRC","Greece"
989,142706839.694514,33842467.5136012,1988,FALSE,1,0.237146779972468,"GRC","Greece"
989,142706839.694514,135341.053099459,2001,FALSE,3,0.00094838518874903,"GRC","Greece"
989,142706839.694514,9515603.41902483,2006,FALSE,2,0.0666793787837672,"GRC","Greece"
989,142706839.694514,10641941.8419032,2008,FALSE,4,0.0745720517999269,"GRC","Greece"
990,825530042.50006,76012687.8780078,2001,FALSE,5,0.0920774338482082,"GRC","Greece"
990,825530042.50006,342554731.821877,2002,FALSE,1,0.414951260628231,"GRC","Greece"
990,825530042.50006,48.8020357759669,2006,FALSE,2,5.91160021604706e-08,"GRC","Greece"
990,825530042.50006,836719.30051564,2008,FALSE,1,0.00101355402885362,"GRC","Greece"
991,260557316.607326,24400983.0537677,2001,FALSE,1,0.0936491953919731,"GRC","Greece"
991,260557316.607326,155089903.958987,2002,FALSE,1,0.595223753369842,"GRC","Greece"
991,260557316.607326,72516.1154013475,2006,FALSE,2,0.000278311568239832,"GRC","Greece"
991,260557316.607326,48326.5306115015,2008,FALSE,3,0.000185473703984802,"GRC","Greece"
992,223273133.253089,45193422.6886024,1975,FALSE,1,0.202413170049322,"GRC","Greece"
992,223273133.253089,3249959.19603215,1980,FALSE,1,0.0145559797037836,"GRC","Greece"
992,223273133.253089,111706299.327347,1988,FALSE,1,0.500312320160453,"GRC","Greece"
992,223273133.253089,1.86332885175943,1998,FALSE,1,8.34551307007133e-09,"GRC","Greece"
992,223273133.253089,15922093.5431131,2001,FALSE,1,0.0713121785461968,"GRC","Greece"
992,223273133.253089,39987252.8630111,2006,FALSE,1,0.179095676584087,"GRC","Greece"
992,223273133.253089,NA,2008,FALSE,5,NA,"GRC","Greece"
993,144250665.024785,12067729.7495857,1976,FALSE,1,0.083658052789651,"GRC","Greece"
993,144250665.024785,10808981.8121868,1977,FALSE,1,0.0749319374737693,"GRC","Greece"
993,144250665.024785,63675105.9001123,1987,FALSE,1,0.441419842946108,"GRC","Greece"
993,144250665.024785,197149.304466236,1994,FALSE,1,0.00136671331416297,"GRC","Greece"
993,144250665.024785,0.0153496789280325,2006,FALSE,1,1.06409761961202e-10,"GRC","Greece"
995,263188231.228029,35789.6933980361,1975,FALSE,1,0.000135985158724774,"GRC","Greece"
995,263188231.228029,5006138.30817887,1982,FALSE,1,0.0190211328402504,"GRC","Greece"
995,263188231.228029,254302539.730839,1997,FALSE,1,0.966238264318546,"GRC","Greece"
996,152765993.341586,147856410.582554,1975,FALSE,1,0.967862070270742,"GRC","Greece"
996,152765993.341586,NA,1988,FALSE,1,NA,"GRC","Greece"
