"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
31396,1175791556.75776,2279221.95437692,1976,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.00193845749382813
31396,1175791556.75776,17311319.56583,1987,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.0147231194732899
31396,1175791556.75776,8039209.08921117,1997,TRUE,2,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.00683727404147999
31396,1175791556.75776,1948501.67282137,2000,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.00165718290935373
31396,1175791556.75776,2046769.24976671,2003,TRUE,2,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.00174075858769616
31396,1175791556.75776,53911733.2317339,2005,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.0458514376309993
31396,1175791556.75776,1653021.71001656,2006,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.0014058798947109
31396,1175791556.75776,494274.516424239,2009,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.000420375970199343
31396,1175791556.75776,124652.460163534,2016,TRUE,1,"16024","USA","Mount Mansfield Area","USA",TRUE,"16024;16050;19644;19645",TRUE,"",0.000106015780983547
