"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
29598,4079529430.5524,4075262722.80496,1910,FALSE,1,"19600","USA","Livingston Range (nn)","USA",TRUE,"17430;17440;17441;17442;17443;17444;17445;17446;19596;19600;19603",TRUE,"",0.998954117669679
