"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1778,482374604.434385,237887.923992202,1988,FALSE,1,"14942","ESP","Sierra de Santo Domingo y de la Peña","ESP",TRUE,"14942;14943;14944;14966;14970",TRUE,"",0.000493160132820716
1778,482374604.434385,293636425.089419,2001,FALSE,1,"14942","ESP","Sierra de Santo Domingo y de la Peña","ESP",TRUE,"14942;14943;14944;14966;14970",TRUE,"",0.6087311031511
1778,482374604.434385,786447.473011301,2006,FALSE,5,"14942","ESP","Sierra de Santo Domingo y de la Peña","ESP",TRUE,"14942;14943;14944;14966;14970",TRUE,"",0.00163036666064429
1778,482374604.434385,3128359.26138298,2015,FALSE,1,"14942","ESP","Sierra de Santo Domingo y de la Peña","ESP",TRUE,"14942;14943;14944;14966;14970",TRUE,"",0.00648533159213715
1778,482374604.434385,57274.9365067109,2016,FALSE,1,"14942","ESP","Sierra de Santo Domingo y de la Peña","ESP",TRUE,"14942;14943;14944;14966;14970",TRUE,"",0.000118735389425962
