"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
2311,390075526.80923,1357675.35092193,1983,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",0.00348054481148188
2311,390075526.80923,35943.7774395645,1989,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",9.21456871021367e-05
2311,390075526.80923,137226613.752744,2003,FALSE,4,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",0.351794984102799
2311,390075526.80923,39318.8830578413,2004,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",0.000100798128453392
2311,390075526.80923,66795588.4814716,2006,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",0.171237578086099
2311,390075526.80923,0.0624369502270667,2008,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",1.60063746469288e-10
2311,390075526.80923,163039173.273452,2009,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",0.417968219147437
2311,390075526.80923,2787.56470431387,2015,FALSE,1,"17936","FRA","Massif de Certescans","FRA",TRUE,"17906;17907;17908;17909;17933;17936;17937;17938",TRUE,"",7.14621788020338e-06
