"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
16556,3532857854.68642,65350996.650979,1982,FALSE,1,"11488","RUS","Kadyr-Egi-Tayga Range","RUS",TRUE,"11488;15706;19506",TRUE,"",0.0184980543625013
16556,3532857854.68642,2932091764.11971,1985,FALSE,1,"11488","RUS","Kadyr-Egi-Tayga Range","RUS",TRUE,"11488;15706;19506",TRUE,"",0.829948977491471
