"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
26374,4277442.55641604,0,0,FALSE,0,0,"PNG","Papua New Guinea"
31326,412906.214136839,0,0,FALSE,0,0,"PNG","Papua New Guinea"
30104,5714428500.92999,0,0,FALSE,0,0,"PNG","Papua New Guinea"
30105,5221106357.15022,0,0,FALSE,0,0,"PNG","Papua New Guinea"
31345,20273500713.3594,0,0,FALSE,0,0,"PNG","Papua New Guinea"
30647,220784047332.982,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45020,178777260.970862,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45026,8992502.4594804,8751605.19097039,1976,FALSE,1,0.973211320253124,"PNG","Papua New Guinea"
45027,970669307.919662,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45028,211642931.963027,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45041,18436049.5638357,6605558.88755935,1975,FALSE,1,0.358295786995327,"PNG","Papua New Guinea"
45046,1757030067.08695,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45023,303263162.451525,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45032,559219866.089114,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45033,337201732.892297,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45035,51895557.1928318,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45045,2964551.28720457,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45043,579930673.290409,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45021,874629365.685666,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45024,152435282.654601,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45038,146974118.639058,41603348.7232853,1985,FALSE,1,0.283065815318517,"PNG","Papua New Guinea"
45039,3760097569.80726,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45042,96363378.1908285,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45044,17888463.557893,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45029,8137444.76200551,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45040,6037268.33675289,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45031,755578184.2089,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45019,66362340.7529793,0,0,FALSE,0,0,"PNG","Papua New Guinea"
45034,13364315.4961978,1021528.71844755,2002,FALSE,1,0.0764370400218535,"PNG","Papua New Guinea"
