"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
26132,1513984142.71847,563169.19261099,1931,FALSE,1,"16424","USA","Pinto-Little High Rock Ranges","USA",TRUE,"16376;16377;16379;16415;16421;16424",TRUE,"",0.000371978263655906
26132,1513984142.71847,187992693.659831,1965,FALSE,1,"16424","USA","Pinto-Little High Rock Ranges","USA",TRUE,"16376;16377;16379;16415;16421;16424",TRUE,"",0.12417084720734
26132,1513984142.71847,656991.142920092,1988,FALSE,1,"16424","USA","Pinto-Little High Rock Ranges","USA",TRUE,"16376;16377;16379;16415;16421;16424",TRUE,"",0.000433948496805532
26132,1513984142.71847,16016820.3162403,1990,FALSE,1,"16424","USA","Pinto-Little High Rock Ranges","USA",TRUE,"16376;16377;16379;16415;16421;16424",TRUE,"",0.0105792523609137
26132,1513984142.71847,568649329.295659,2000,FALSE,1,"16424","USA","Pinto-Little High Rock Ranges","USA",TRUE,"16376;16377;16379;16415;16421;16424",TRUE,"",0.375597942706724
26132,1513984142.71847,NA,2007,FALSE,1,"16424","USA","Pinto-Little High Rock Ranges","USA",TRUE,"16376;16377;16379;16415;16421;16424",TRUE,"",NA
