"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
1768,376499437.794417,403642.992929526,1918,FALSE,1,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.00107209454360442
1768,376499437.794417,64051.3992572976,1988,FALSE,1,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.000170123492434728
1768,376499437.794417,2821837.93906563,1990,FALSE,3,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.00749493267664974
1768,376499437.794417,201043.52336388,1997,FALSE,1,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.000533980939099456
1768,376499437.794417,250070999.67513,2001,FALSE,1,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.664200194135956
1768,376499437.794417,29056115.3158412,2003,FALSE,3,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.0771743923073452
1768,376499437.794417,12092931.8794901,2006,FALSE,7,"17886","ESP","Sierra de Tendeñera","ESP",TRUE,"14945;17886;17887;17894;17895;17898;17900;17901;17931",TRUE,"",0.0321193889433994
