"SitRecID","kba","ovl","year","random","nPAs","DOMAIN","range_countries","RangeName","COUNTRY","multiple_ranges","all_gmba_intersec","in_gmba","note","percPA"
19571,9352720947.92412,9087660665.59299,1972,FALSE,1,"13037","ARG","Cordillera de Conlanguil","ARG",TRUE,"11251;11901;13037;19714",TRUE,"",0.971659554069133
19571,9352720947.92412,197342.672042564,1980,FALSE,1,"13037","ARG","Cordillera de Conlanguil","ARG",TRUE,"11251;11901;13037;19714",TRUE,"",2.11000278038194e-05
19571,9352720947.92412,124881.379253212,1999,FALSE,1,"13037","ARG","Cordillera de Conlanguil","ARG",TRUE,"11251;11901;13037;19714",TRUE,"",1.33524115547284e-05
19571,9352720947.92412,89930866.3504231,2003,FALSE,1,"13037","ARG","Cordillera de Conlanguil","ARG",TRUE,"11251;11901;13037;19714",TRUE,"",0.00961547627168152
