"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
6773,102914489.864027,58117048.8472204,2005,FALSE,1,0.564712014061441,"RWA","Rwanda"
6774,159068952.005029,150751569.545193,1929,FALSE,1,0.947712093686434,"RWA","Rwanda"
6775,1020159701.20318,1020135941.89256,1934,FALSE,1,0.999976710204703,"RWA","Rwanda"
6776,454997183.770198,0,0,FALSE,0,0,"RWA","Rwanda"
6777,224802811.58073,0,0,FALSE,0,0,"RWA","Rwanda"
6778,4117806.07512484,3037736.92087741,1933,FALSE,1,0.737707620382614,"RWA","Rwanda"
20421,41167988.0021829,14979939.4189091,1933,FALSE,1,0.363873488743603,"RWA","Rwanda"
28608,270939168.494841,14398462.2793513,1933,FALSE,1,0.0531427861070795,"RWA","Rwanda"
46984,214188384.325909,0,0,FALSE,0,0,"RWA","Rwanda"
46985,230962341.634903,1173168.88600336,1933,FALSE,1,0.00507948125958067,"RWA","Rwanda"
46986,274666458.579606,0,0,FALSE,0,0,"RWA","Rwanda"
46982,682883946.256848,28711.5607972448,1929,FALSE,1,4.20445684140387e-05,"RWA","Rwanda"
NA,0,0,0,FALSE,0,NA,"RWA","Rwanda"
NA,0,0,0,FALSE,0,NA,"RWA","Rwanda"
NA,0,0,0,FALSE,0,NA,"RWA","Rwanda"
6779,1015790658.70808,1000093406.69068,1933,FALSE,1,0.984546764746425,"RWA","Rwanda"
29659,969912956.355429,0,0,FALSE,0,0,"RWA","Rwanda"
46993,142511674.868802,0,0,FALSE,0,0,"RWA","Rwanda"
