"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
192,231452078.635714,127513192.407455,1939,FALSE,1,0.550926970105766,"BLR","Belarus"
192,231452078.635714,73773903.1671661,1968,FALSE,1,0.318743748606725,"BLR","Belarus"
192,231452078.635714,21722174.3053642,1979,FALSE,2,0.0938517140714603,"BLR","Belarus"
192,231452078.635714,7480674.25800503,2015,FALSE,1,0.0323206181689946,"BLR","Belarus"
195,162285197.140075,102832912.4072,1939,TRUE,1,0.633655528781477,"BLR","Belarus"
195,162285197.140075,1159390.89356534,1978,TRUE,1,0.00714415679308461,"BLR","Belarus"
195,162285197.140075,57637710.8658715,2002,TRUE,1,0.355163082533782,"BLR","Belarus"
198,188403868.853159,8025528.38243294,1978,FALSE,1,0.0425974712264959,"BLR","Belarus"
198,188403868.853159,60486141.0705587,2012,FALSE,1,0.321045111433997,"BLR","Belarus"
199,296746070.989134,211383441.831286,1960,FALSE,1,0.712337794824676,"BLR","Belarus"
199,296746070.989134,NA,2002,FALSE,1,NA,"BLR","Belarus"
199,296746070.989134,46036816.0919329,2005,FALSE,1,0.15513875529499,"BLR","Belarus"
202,54548361.5391936,3953935.03967351,1978,FALSE,1,0.0724849459838049,"BLR","Belarus"
206,266733842.411763,251392993.874787,1960,FALSE,1,0.942486306205967,"BLR","Belarus"
206,266733842.411763,10110016.7202202,2013,FALSE,1,0.0379030145886517,"BLR","Belarus"
208,29601051.7036557,0,0,FALSE,0,0,"BLR","Belarus"
209,31934896.8038387,0,0,FALSE,0,0,"BLR","Belarus"
9578,190199309.191524,118690717.303656,1991,FALSE,1,0.624033377451119,"BLR","Belarus"
9578,190199309.191524,66395631.1175786,1999,FALSE,1,0.349084501935392,"BLR","Belarus"
18509,88648734.02843,9437117.28490464,1979,TRUE,1,0.10645518391586,"BLR","Belarus"
18509,88648734.02843,68918855.204631,2014,TRUE,1,0.777437556891996,"BLR","Belarus"
18510,174893898.446981,238.582197338343,1991,FALSE,1,1.36415392107386e-06,"BLR","Belarus"
18510,174893898.446981,337106.900775909,1999,FALSE,1,0.00192749377633721,"BLR","Belarus"
18511,304856299.62651,0,0,FALSE,0,0,"BLR","Belarus"
18514,124313360.752123,0,0,FALSE,0,0,"BLR","Belarus"
18515,154196342.16538,0,0,FALSE,0,0,"BLR","Belarus"
18520,259033050.430821,1894148.40441847,1984,TRUE,1,0.00731238118559828,"BLR","Belarus"
18523,704573.555016518,124653.744249042,1925,FALSE,1,0.176920838656966,"BLR","Belarus"
18524,679387.516676724,23049.6496566534,1925,FALSE,1,0.0339271021189829,"BLR","Belarus"
18526,383974762.991761,0,0,FALSE,0,0,"BLR","Belarus"
18527,94862464.7818608,44758.3294792884,1960,FALSE,1,0.000471823387492741,"BLR","Belarus"
18527,94862464.7818608,65982963.7469888,2014,FALSE,1,0.695564509089223,"BLR","Belarus"
18530,7627955.53700066,0,0,FALSE,0,0,"BLR","Belarus"
27334,204520118.87214,79282.315997633,2002,FALSE,1,0.000387650449426924,"BLR","Belarus"
26880,38132602.1948042,0,0,FALSE,0,0,"BLR","Belarus"
26878,360854252.953569,19186290.2651184,1979,FALSE,2,0.0531690844934757,"BLR","Belarus"
26878,360854252.953569,290348150.278256,2005,FALSE,1,0.804613352625819,"BLR","Belarus"
32163,136742637.429159,12553150.1971207,1978,FALSE,1,0.0918012876826657,"BLR","Belarus"
32163,136742637.429159,34000816.690074,2015,FALSE,1,0.248648244097885,"BLR","Belarus"
32074,231582051.368138,2791581.57918793,1988,FALSE,1,0.0120543952465049,"BLR","Belarus"
32074,231582051.368138,209110258.83013,2014,FALSE,1,0.902964014675364,"BLR","Belarus"
191,850080878.089035,694261064.383814,1939,FALSE,1,0.816700013232269,"BLR","Belarus"
191,850080878.089035,85548.6975436211,1968,FALSE,1,0.000100635950941436,"BLR","Belarus"
191,850080878.089035,36819068.1429008,1979,FALSE,2,0.0433124295486676,"BLR","Belarus"
191,850080878.089035,218475.099307425,2015,FALSE,1,0.000257005074386043,"BLR","Belarus"
27335,111162827.605238,1028189.82361674,1939,FALSE,1,0.00924940329215136,"BLR","Belarus"
27335,111162827.605238,2059025.44102514,1979,FALSE,1,0.0185226076502585,"BLR","Belarus"
200,617621061.713406,535071345.117863,1968,FALSE,1,0.866342452171995,"BLR","Belarus"
30037,23543576.739707,11413342.7446996,1968,FALSE,1,0.484775226418789,"BLR","Belarus"
NA,0,0,0,FALSE,0,NA,"BLR","Belarus"
NA,0,0,0,FALSE,0,NA,"BLR","Belarus"
NA,0,0,0,FALSE,0,NA,"BLR","Belarus"
26879,359729224.949114,205293278.484734,2014,FALSE,1,0.570688351811766,"BLR","Belarus"
18528,40746569.0854404,0,0,FALSE,0,0,"BLR","Belarus"
18519,906794667.565678,651336089.900773,1969,FALSE,1,0.718283987762419,"BLR","Belarus"
18519,906794667.565678,104566.306230925,2001,FALSE,1,0.000115314205046703,"BLR","Belarus"
18519,906794667.565678,23863.899944257,2012,FALSE,1,2.63167625459472e-05,"BLR","Belarus"
18519,906794667.565678,222336530.862291,2013,FALSE,1,0.245189499690334,"BLR","Belarus"
18531,163562110.535212,4814255.1413212,1969,FALSE,1,0.0294338042323363,"BLR","Belarus"
18531,163562110.535212,357226.82454899,2001,FALSE,1,0.00218404386798423,"BLR","Belarus"
18531,163562110.535212,156558369.826795,2012,FALSE,1,0.957179931920053,"BLR","Belarus"
210,967901237.65588,935744035.254716,2001,FALSE,1,0.966776359870099,"BLR","Belarus"
210,967901237.65588,247747.627984047,2012,FALSE,1,0.000255963747483221,"BLR","Belarus"
18512,168596058.70796,2207296.96516983,2001,FALSE,1,0.0130922216218191,"BLR","Belarus"
18522,127181162.177685,32201482.5929734,1979,TRUE,1,0.25319380670531,"BLR","Belarus"
18522,127181162.177685,23361871.1605249,2012,TRUE,1,0.18368971285139,"BLR","Belarus"
18517,105168181.08929,36464361.9451994,1994,FALSE,1,0.346724280742676,"BLR","Belarus"
18517,105168181.08929,54707134.0035082,2005,FALSE,1,0.520187127293387,"BLR","Belarus"
196,976619381.153022,81144414.9570343,1979,TRUE,1,0.0830870414032058,"BLR","Belarus"
196,976619381.153022,5555210.62139803,1985,TRUE,1,0.00568820435945005,"BLR","Belarus"
196,976619381.153022,79367792.138201,1990,TRUE,1,0.0812678855958167,"BLR","Belarus"
196,976619381.153022,62182065.7542806,1991,TRUE,1,0.0636707267480878,"BLR","Belarus"
196,976619381.153022,714953383.458973,2001,TRUE,1,0.732069624314522,"BLR","Belarus"
196,976619381.153022,720709.809810584,2013,TRUE,1,0.000737963861581055,"BLR","Belarus"
20461,2564344.89139605,85668.410551345,2001,FALSE,1,0.0334075228487329,"BLR","Belarus"
27365,94122171.2273788,317852.279545307,1960,FALSE,1,0.00337701813930158,"BLR","Belarus"
18516,232960518.540987,137186766.13546,1979,TRUE,1,0.588884189452571,"BLR","Belarus"
18529,227144415.321045,167996472.445145,2015,FALSE,1,0.739602037794762,"BLR","Belarus"
204,199707109.094267,7975272.7018933,1978,FALSE,1,0.0399348462759469,"BLR","Belarus"
26884,1361070876.28473,707337757.424732,1960,FALSE,1,0.519692081984391,"BLR","Belarus"
207,93175000.0629876,12117096.8365239,1960,FALSE,1,0.130046652303006,"BLR","Belarus"
18521,175605382.510387,186207.268428817,1925,FALSE,1,0.00106037335397623,"BLR","Belarus"
190,848535749.853298,820892192.816462,1925,FALSE,1,0.96742204787292,"BLR","Belarus"
205,162308738.856911,610169.129797935,1925,FALSE,1,0.00375931163100129,"BLR","Belarus"
205,162308738.856911,54238938.9360723,1979,FALSE,1,0.334171402711031,"BLR","Belarus"
205,162308738.856911,94289957.5020933,2014,FALSE,1,0.580929641657916,"BLR","Belarus"
18518,223511235.134396,87449434.3512311,1995,FALSE,1,0.391252969000186,"BLR","Belarus"
29914,206905960.020401,12855963.6720848,1970,FALSE,1,0.0621343322870796,"BLR","Belarus"
29914,206905960.020401,155631051.190652,1995,FALSE,1,0.752182543099808,"BLR","Belarus"
29914,206905960.020401,22562339.3286672,2012,FALSE,1,0.109046348043539,"BLR","Belarus"
18525,64014761.274408,43033187.7523511,1981,FALSE,1,0.672238510238029,"BLR","Belarus"
203,270719766.242206,239588659.693676,1968,FALSE,1,0.885006156068123,"BLR","Belarus"
203,270719766.242206,NA,2002,FALSE,1,NA,"BLR","Belarus"
18508,2182728111.41169,2108830911.71727,1979,TRUE,1,0.966144569583325,"BLR","Belarus"
