"SitRecID","kba","ovl","year","random","nPAs","percPA","ISO","COUNTRY"
15082,511367167.753827,479384607.18377,1978,FALSE,1,0.937456757909311,"THA","Thailand"
15082,511367167.753827,41648.7219231129,1995,FALSE,1,8.14458270875197e-05,"THA","Thailand"
15083,1057503751.04336,480516.65378809,1978,FALSE,1,0.000454387658969529,"THA","Thailand"
15083,1057503751.04336,167048.018494755,1981,FALSE,1,0.000157964468995917,"THA","Thailand"
15083,1057503751.04336,985012213.96223,1983,FALSE,1,0.931450326289991,"THA","Thailand"
15084,544378650.305488,5286.88364888728,1978,FALSE,1,9.71177625338622e-06,"THA","Thailand"
15084,544378650.305488,504136954.313476,2000,FALSE,1,0.926077747594566,"THA","Thailand"
15087,791855609.053279,32965203.8127816,1994,FALSE,1,0.0416303217858037,"THA","Thailand"
15087,791855609.053279,658757944.973632,2007,FALSE,1,0.831916750278785,"THA","Thailand"
15088,505074921.682171,390249855.178135,1994,FALSE,1,0.772657359186222,"THA","Thailand"
15088,505074921.682171,76678762.7979791,2007,FALSE,1,0.151816610776472,"THA","Thailand"
15089,428083562.22106,410144490.555459,1994,FALSE,1,0.95809446274338,"THA","Thailand"
15089,428083562.22106,3297744.84817892,1999,FALSE,1,0.00770350730373521,"THA","Thailand"
15089,428083562.22106,40187.1956048422,2007,FALSE,1,9.3876988399965e-05,"THA","Thailand"
15090,1729567370.86116,1632282952.83906,1999,FALSE,1,0.943752166200003,"THA","Thailand"
15099,3742824.29853046,0,0,FALSE,0,0,"THA","Thailand"
15100,23011661.9820438,0,0,FALSE,0,0,"THA","Thailand"
15102,928864172.629958,29722938.8448874,1972,FALSE,1,0.0319992305879672,"THA","Thailand"
15102,928864172.629958,636818.603943001,1982,FALSE,1,0.000685588509824781,"THA","Thailand"
15102,928864172.629958,845666500.37208,1987,FALSE,1,0.910430744656331,"THA","Thailand"
15102,928864172.629958,20164268.1046203,1989,FALSE,1,0.0217085217610749,"THA","Thailand"
15103,2435722246.06935,1311607.8359293,1974,FALSE,1,0.000538488260739049,"THA","Thailand"
15103,2435722246.06935,5221332.99328941,1987,FALSE,1,0.00214364876853891,"THA","Thailand"
15103,2435722246.06935,2316177805.563,1989,FALSE,1,0.950920331454349,"THA","Thailand"
15103,2435722246.06935,15154212.0916576,1990,FALSE,1,0.00622165031998732,"THA","Thailand"
15103,2435722246.06935,5.92485270556062,1991,FALSE,1,2.43248289706343e-09,"THA","Thailand"
15104,3934091360.88215,161748694.693069,1972,FALSE,1,0.0411146259340556,"THA","Thailand"
15104,3934091360.88215,3623494470.63161,1974,FALSE,1,0.921049904092493,"THA","Thailand"
15104,3934091360.88215,32387.4888635054,1981,FALSE,1,8.23252077609177e-06,"THA","Thailand"
15104,3934091360.88215,4846035.67892799,1987,FALSE,1,0.00123180557704215,"THA","Thailand"
15104,3934091360.88215,48681377.4460163,1989,FALSE,1,0.0123742366356994,"THA","Thailand"
